text,label
"// here's a quirk - the API has been defined in terms of a plain // TimePeriod, which cannot make use of the timezone and locale // specified in the constructor...so we only do the time zone // pegging if the period is an instanceof RegularTimePeriod",DESIGN
"// TODO: Except this won't work because the names are different which // will cause a test in CheckUMLModelHelper to fail //        remap.put(""Core:Permission"", ""Core:PackageImport"");",DEFECT
// TODO: Test if the generated string is correct.,TEST
// TODO - need a lot more tests,TEST
// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,DESIGN
//this is the temporary solution for issue 1011,DESIGN
// TODO: Silently ignore instead? //        return false;,DESIGN
// TODO: This is probably an undesirable side effect unless the user // confirms it.  Placing an element on a second diagram is going to // potentially change its namespace. - tfm 20061208,DEFECT
//TODO: code duplication with JoinedSubclassEntityPersister,DESIGN
// FIXME: needs to be rethought,DESIGN
"/**
     * Recognizer for Parameter's with a DirectionKind of Return.
     * TODO: This is a duplicate of {@link #hasReturnParameterDirectionKind(Object)}
     * @param handle candidate parameter
     * @return true if handle is a return parameter.
     */",DESIGN
// Move me to classpath/ClassManagerImpl???,DESIGN
"// For tagged values, use their containing ModelElement since they // don't have property panels of their own // TODO: May want to do this for other types too?",IMPLEMENTATION
// TODO: should it remove the leftovers from other tests? //        cleanAllExtents(); //        assert getFacade().getRootElements().size() == 0;,TEST
"/**
     * Parse a transition description line of the form:<pre>
     *    ""event-signature [guard-condition] / action-expression"".
     * </pre>
     *
     * A "";"" is not interpreted as having any special meaning. <p>
     *
     * The ""event-signature"" may be one of the 4
     * formats:<ul>
     * <li> ChangeEvent: ""when(condition)""
     * <li> TimeEvent: ""after(duration)""
     * <li> CallEvent: ""a(parameter-list)"".
     * <li> SignalEvent: any string without ().
     * </ul>
     *
     * Remark: The UML standard does not make a distinction between
     * the syntax of a CallEvent and SignalEvent:
     * both may have parameters between ().
     * For simplicity and user-friendliness, we chose for this distinction.
     * If a user wants parameters for a SignalEvent,
     * then he may add them in the properties panels, but not on the diagram.
     * <p>
     *
     * An alternative solution would be to create a CallEvent by default,
     * and when editing an existing event, do not change the type.<p>
     *
     * TODO: This function fails when the event-signature contains a ""[""
     * or a ""/"". See issue 5983 for other cases that were 
     * a problem in the past.
     *
     * @param trans the transition object to which this string applies
     * @param s     the string to be parsed
     * @return      the transition object
     * @throws ParseException when no matching [] are found
     */",DEFECT
// installColorsAndFont needs to be run twice. Background and foreground // colors only work if run after the super call but font only works if run // before the super call. May be a bug in JDK 1.4,DEFECT
// TODO: implement,IMPLEMENTATION
"/**
    * Register an attribute declaration for later retrieval.
    * Format:
    * - String type
    * - String default value
    * - int value type
    * *TODO: do something with attribute types.
    */",DESIGN
"/*
	 * TODO: This should not be public. Check all usages of it
	 * and put appropriate methods in an API object.
	 */",DESIGN
// TODO: Maybe the exception strings should be internationalized,IMPLEMENTATION
"// This functionality should eventually go away, as it is replaced by model exporters. // We'll just delegate to the deprecated GenPackage method. The monitor isn't used, so we won't pass it. //",DESIGN
"/**
 * TODO: Document!
 * 
 * @author penyaskito
 */",DOCUMENTATION
//?? Split these 4 functions off into a subclass of BaseFavouriteAction,DESIGN
"// TODO : not sure which (either?) is correct, could not find docs on how to do this. // did find various blogs and forums mentioning that select CURRENT_TIMESTAMP // does not work...",DEFECT
// not needed,IMPLEMENTATION
"/* TODO: This is not according the contract for this function, but
             * it is used in several places, and I (MVW) presume that
             * we need this generally.
             * This part (1) is about drawing an <<import>> permission
             * between packages.
             * The part (2) below is about ModelManagement.ElementImport. */",DESIGN
"/**
     * Loads the project file and opens all kinds of error message windows
     * if it doesn't work for some reason. In those cases it preserves
     * the old project.
     *
     * @param file the file to open.
     * @param showUI true if an error message may be shown to the user,
     *               false if run in commandline mode
     * @param pmw       the ProgressMonitor to be updated;
     *                          if not needed, use null
     * @return true if the file was successfully opened
     *
     * TODO: Separate this into a Swing specific class - tfm
     */",DESIGN
// TODO: Get Project or other necessary context from source?? // e.getSource();,IMPLEMENTATION
// TODO: don't require pop,DEFECT
// TODO: ?delete Instances which have this as their classifier? // or should we leave them since they contain so much state that the // user would have to recreate?? //        nsmodel.getUmlHelper().deleteCollection( //                nsmodel.getUmlPackage().getCommonBehavior() //                        .getAInstanceClassifier().getInstance(cls)); // TODO: ?delete ObjectFlowStates which have this as their type? //        nsmodel.getUmlHelper().deleteCollection( //                nsmodel.getUmlPackage().getActivityGraphs() //                        .getATypeObjectFlowState().getObjectFlowState(cls)); // TODO: ?delete ClassifierInStates which have this as their type?,DESIGN
"// invoke callMethodMissing method directly // TODO: this could be further optimized, since some DSLs hit method_missing pretty hard...",DESIGN
// not needed,IMPLEMENTATION
// TODO: implement this,IMPLEMENTATION
// TODO: This creates a dependency on the Critics subsystem. // We need a generic way for modules (including our internal // subsystems) to request addition of actions to the popup // menu. - tfm 20080430,DESIGN
// TODO handle situation when ASTJNode is removed (compilationUnit is null),IMPLEMENTATION
// TODO: Can we delegate this to a specialist FigName class?,DESIGN
"// SSS FIXME: This doesn't preserve original order of when clauses.  We could consider // preserving the order (or maybe not, since we would have to sort the constants first // in any case) for outputing jump tables in certain situations. // // add body to map for emitting later",DEFECT
"// TODO: Need to enhance the index dialog to allow specifying storage option. For now just accept the // default for the index access method. // valuesMap.put(""indexType"", ""USING BTREE"");",IMPLEMENTATION
// TODO: getAllModelElementsOfKind should probably do this // processing of imported elements automatically,DESIGN
// TODO: this should call the single namespace form // getStereotype(it2.next(); stereo);,DESIGN
// FIXME: missing arity check,IMPLEMENTATION
"// TODO: We currently don't support per-fig settings for most stuff, so // we can just use the defaults that we were given. //        settings = new DiagramSettings(renderSettings);",DEFECT
// TODO: Implement,IMPLEMENTATION
// TODO: move(x) shouldn't rely on calling next() x times,DEFECT
//{{{ Methods that really shouldn't be public...,DESIGN
// TODO add test methods here. The name must begin with 'test'. For example:,TEST
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type,DESIGN
"// context is null, wipe out the SoftReference (this could be done with a reference queue)",DESIGN
// ENEBO: Very wrong,DEFECT
"/**
     * Loads the project file and opens all kinds of error message windows
     * if it doesn't work for some reason. In those cases it preserves
     * the old project.
     *
     * @param file the file to open.
     * @param showUI true if an error message may be shown to the user,
     *               false if run in commandline mode
     * @param pmw 	the ProgressMonitor to be updated;
     * 				if not needed, use null
     * @return project the project that was created based on the file that was
     *                 successfully opened
     *
     * TODO: Separate this into a Swing specific class - tfm
     */",DESIGN
// TODO: Bobs says - what is the purpose of this flag? Please document.,DOCUMENTATION
//TODO: if lock.getTimestamp().equals(ts),IMPLEMENTATION
// TODO: We need a factory pattern for GoXXX classes that can determine if they are required,DESIGN
// Need to calculate this... just fudging here for now.,IMPLEMENTATION
// TODO support iterate declarator,DESIGN
// TODO: Do we need this? Is this the same as emptyFig.getHeight()?,IMPLEMENTATION
// TODO check conformancy to specification,DOCUMENTATION
// TODO should we call test listeners? That might hang too ... //$NON-NLS-1$ // default is true,DEFECT
// TODO: must override in RubyModule to pick up constants,IMPLEMENTATION
// TODO: an alternative is to check if the owner has changed; if it hasn't then // get the ID from collection.getOwner(),DESIGN
"/**
 * TODO: Move all code other than for window creation up to AliasWindowManager
 * Factory to handle creation of maintenance sheets for SQL Driver objects.
 *
 * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>
 */",DESIGN
"// FIXME: We should really not be creating the dynamic scope for the root // of the AST before parsing.  This makes us end up needing to readjust // this dynamic scope coming out of parse (and for local static scopes it // will always happen because of $~ and $_). // FIXME: Because we end up adjusting this after-the-fact, we can't use // any of the specific-size scopes.",DESIGN
// TODO Ignore for now.,IMPLEMENTATION
// TODO: Convert this to some sensible logging,IMPLEMENTATION
// FIXME: may need to broaden for IPV6 IP address strings,DEFECT
"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",DESIGN
"/**
     * Recognizer for N-ary Association.
     *
     * TODO: This is not a recognizer for some type. Rename to
     * isNaryAssociation?
     *
     * @param handle candidate
     * @return true if handle is an Association
     */",DESIGN
// defer argument checking,DESIGN
"// TODO: figure out how to get then name of the table that the trigger  //       is on.  //""and tables.name = ? "" +",IMPLEMENTATION
"// TODO do tests for allInstances (8.5.11), // even though it is not yet supported",DEFECT
//TODO (@author fdietz): Add proper description here,DOCUMENTATION
/* TODO: Indicate the direction! */,IMPLEMENTATION
// not needed,IMPLEMENTATION
"/**
     * Creates a new checkbox menu item attached to the specified
     * action object and appends it to the end of this menu.
     * TODO: This is almost a duplicate of ArgoJMenu.addCheckItem must find a
     * way to merge.
     *
     * @param     a     the Action for the checkbox menu item to be added
     * @return          the new checkbox menu item
     */",DESIGN
// TODO localize filter action names,IMPLEMENTATION
// TODO: factor this chunk as in MRI/YARV GETASTER,DESIGN
// TODO factor up into GenBaseImpl? //,DESIGN
// Feb 4 2000 5:30 PM // Catch Throwable here rather than Exception. // Kaffe's implementation of Runtime.exec throws java.lang.InternalError.,DEFECT
// TODO: don't require pop,DEFECT
// TODO: Does this still need to be synchronized? If so then explain why.,DOCUMENTATION
"/*
		Note: this implementation is temporary. We currently keep a flat
		namespace of the base name of classes.  i.e. BeanShell cannot be in the
		process of defining two classes in different packages with the same
		base name.  To remove this limitation requires that we work through
		namespace imports in an analogous (or using the same path) as regular
		class import resolution.  This workaround should handle most cases 
		so we'll try it for now.
	*/",DESIGN
"// This is a work-around for what looks like a bug to me - it is a syntax error to qualify with the  // schema the new table name, but not the old as in: // // ALTER TABLE ""public"".""tablerenametest"" RENAME TO ""public"".""tablewasrenamed"" // // The second ""public"". is apparently not (currently) a valid thing to do.",DESIGN
// TODO: Only setAccessible to account for pattern found by // accessing constants included from a non-public interface. // (aka java.util.zip.ZipConstants being implemented by many // classes),DESIGN
"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",IMPLEMENTATION
// TODO Document the reason for this,DOCUMENTATION
//TODO (@author fdietz): i18n,DESIGN
// copy and paste from bsh/classpath/ClassManagerImpl.java...,DESIGN
// TODO: don't require pop,DEFECT
"// Should we exit at end of the test? (only applies to server, because host is non-null)",IMPLEMENTATION
// TODO: All build/create methods need Undo support - tfm,IMPLEMENTATION
// TODO is this possible?,DESIGN
// TODO: don't require pop,DEFECT
// TODO: Allow adding models to a diagram - issue 4172.,DEFECT
"// vulture thread will periodically expunge dead // entries.  entries are also expunged during 'put' // operations; this is designed to cover the case where // many objects are created initially, followed by limited // put activity. // // FIXME: DISABLED (below) pending resolution of finalization issue //",DEFECT
// TODO: This should only be building list up to 'index',DEFECT
"/**
     * The connect method specifying a connection
     * type by class is unavailable in the ArgoUML implementation.
     * TODO: This should be unsupported. Use the 3 Object version
     *
     * {@inheritDoc}
     */",DESIGN
// TODO: Tooltips,IMPLEMENTATION
"//TODO: assertion only, could be optimized away",IMPLEMENTATION
// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,DESIGN
// TODO: not in UML 2,DEFECT
//TODO: shift block down to bottom,DESIGN
// TODO: no java stringity,DESIGN
"// The UML 2.1.1 metamodel is a MOF 2.0 CMOF model, so // we want nodes with // tag=""ownedMember"", attribute xmi:type=""cmof:Class"" // TODO: This code is untested - tfm",TEST
// TODO: need to get this back into the method signature...now is too late...,DESIGN
"/*
     * TODO: Are the 3 methods uses ?
     */",DESIGN
"/**
     * Create an empty but initialized instance of a UML Method.
     *
     * @return an initialized UML Method instance.
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
"// TODO: maybe should stop at first, or find highest priority.",IMPLEMENTATION
// TODO: don't require pop,DEFECT
// TODO: don't require pop,DEFECT
// TODO: What are these magic numbers?,DESIGN
// We always prepend an org.jruby.proxy package to the beginning // because java and javax packages are protected and signed // jars prevent us generating new classes with those package // names. See JRUBY-2439.,DESIGN
"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration",DESIGN
"// It is chunked transfer encoding, which we do not really support yet. // So we just read without blocking, because we do not know when to // stop reading, so we cannot block // TODO propery implement support for chunked transfer, i.e. to // know when we have read the whole request, and therefore allow // the reading to block",IMPLEMENTATION
// Maybe move to vector if MT problems occur,DESIGN
// Don't allow override of Content-Length // TODO - what other headers are not allowed?,IMPLEMENTATION
// TODO: This should be using internalGetAllRealizedInterfaces(),DEFECT
"// Cast is not so nice, but framework doesn't meet new requirements.",DESIGN
"/* TODO: If this is an ordered list, then you have to
                                    add in the right location! */",DESIGN
// defer argument checking...,DESIGN
"// using IOOutputStream may not be the most performance way, but it's easy.",DESIGN
"// JUNIT3 test //assertEquals(error, JUnitTestRunner.FAILURES, runner.getRetCode()); //@fixme as of now does not report the original stacktrace. //assertTrue(error, error.indexOf(""thrown on purpose"") != -1);",TEST
"/**
     * Offset in x & y for depth perspective lines of cube.
     * TODO: This is the same value as the member 'D'in 
     * {@link org.tigris.gef.presentation.FigCube}, but there is
     * nothing enforcing that correspondence.  Things will probably
     * break if they don't match.
     */",DEFECT
//?? Need to associate a panel with an object type somehow.,DESIGN
"// TODO: the '\n' literal here should be a test against REToken.newline, // which unfortunately may be more than a single character.",TEST
"// XXX this seems to be a bug of the parser, // it always requires a context",DEFECT
// TODO: I18N,IMPLEMENTATION
// TODO support other name kinds,IMPLEMENTATION
// TODO: Make sure all appropriate open flags are added to this check.,IMPLEMENTATION
//TODO: Open stream from the mime part specified by contentID of the  //currently viewed mail,DESIGN
// Don't know what to do otherwise,IMPLEMENTATION
// result.setError(true); // TODO is this the correct strategy? // throw exception; // allow assertion to pass,DESIGN
"/**
     * Loads a project displaying a nice ProgressMonitor
     *
     * @param overwrite if true, the file is going to be overwritten
     * @param file      the target file
     *
     * TODO: Separate this into a Swing specific class - tfm
     * @param exit if true: exit ArgoUML when done
     */",DESIGN
"// TODO: Delete old multiplicity? Why is ""copy"" using hard coded value? - tfm",DESIGN
"// TODO: This is an freopen in MRI, this is close, but not quite the same",DEFECT
// TODO: i18n,IMPLEMENTATION
// TODO: I18N required,IMPLEMENTATION
"// TODO: build arg list based on number of args, optionals, etc",IMPLEMENTATION
"// dump the trace and continue // this is currently only here for Android, which seems to have // bugs in its enumeration logic // http://code.google.com/p/android/issues/detail?id=2812",DEFECT
// TODO: don't require pop,DEFECT
"// TODO: list.subList(from, to).clear() is supposed to clear the sublist from the list. // How can we support this operation?",DESIGN
// TODO: Not yet working for UML2,DEFECT
"//TODO: implement, won't do this now",IMPLEMENTATION
// TODO: we can probably release our references to the constantFields // array and static/instance callback hashes at this point. ,IMPLEMENTATION
// TODO: Why isn't this stuff managed by the nameFig itself?,DESIGN
"// TODO: the namespace of enlisted events is currently the model.  // I think this is wrong, they should be // in the namespace of the activitygraph! //        vec.addAll(Model.getModelManagementHelper().getAllModelElementsOfKind( //                Model.getFacade().getNamespace(getTarget()), //                Model.getMetaTypes().getEvent()));",DESIGN
// CREATE ENTITIES // FIXME:  these methods should be defined,DESIGN
"// none of the others are ever meant to be // removed. retarded, eh? this needs to be // fixed eventually, for plugins might // want to do weird stuff to jEdit's UI",DESIGN
// TODO: consider a conditional feature in the xml panel def for this:,DESIGN
"// workaround for Swing's annoying processing of // labels starting with <html>, which often breaks",DESIGN
//FIXME we should really assert a value here,DESIGN
//TODO check there is no actual definition elemnents when a ref is defined,IMPLEMENTATION
"/**
     * Returns a string representing the week (e.g. ""Week 9, 2002"").
     *
     * TODO: look at internationalisation.
     *
     * @return A string representing the week.
     */",IMPLEMENTATION
// FIXME: not very efficient,DESIGN
"/**
          * TODO: minimum height should not be calculated every time, but only 
          * when an FigMessage has been added or removed.
          * Currently doing that doesn't work because of an unknown problem. 
          * How to test: create only two CRs and a create message between them. 
          * Then move the create message to the bottom!
          * Until that is fixed the workaround is to call updateMinimumHeight()
          * every time the minimum size is needed
          */",IMPLEMENTATION
//TODO: switch statements are always evil! We already had bugs because  //      of forgotten token types. Use polymorphism for this!,DESIGN
// TODO strings should be resources,DESIGN
//TODO: assumes all collections disassemble to an array!,DESIGN
// TODO: make static?,DESIGN
// TODO: Why aren't we throwing an exception here? // Returning null results in NPE and no explanation why.,IMPLEMENTATION
"// for DOM4J ""collections"" only // TODO: it would be better if this was done at the higher level by Printer",DESIGN
"// TODO: This is a composite association, so these will get deleted // automatically.  The only thing we need to do is check for any // additional elements that need to be deleted as a result.",DESIGN
// TODO: Formalize conversion mechanisms between Java and Ruby,IMPLEMENTATION
// Empty implementation.,IMPLEMENTATION
// can happen because of the multiple ways Cache.remove() // can be invoked :(,DESIGN
// TODO: don't require pop,DEFECT
"/*
     * TODO: The code implementing this method is from 2003 (see issue 2171) -
     * mechanically integrated by tfmorris in May 2007. Needs to be
     * reviewed/updated.
     * 
     * @author Decki,Endi,Yayan, Politechnic of Bandung. Computer Departement
     * method for changing text of Message
     */",DEFECT
// not needed,IMPLEMENTATION
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * 
	 * @param Attrs
	 *            Hashtable to use as the attributes
	 *  
	 */",DOCUMENTATION
"//            // Set the content type TODO - needed? //            String multiPartContentType = multiPart.getContentType().getValue(); //            post.setHeader(HEADER_CONTENT_TYPE, multiPartContentType);",DESIGN
"// This should probably be inside xmiReader.parse // but there is another place in this source // where XMIReader is used, but it appears to be // the NSUML XMIReader.  When Argo XMIReader is used // consistently, it can be responsible for loading // the listener.  Until then, do it here.",DESIGN
"/*
     *
     *
     * Implement IDataSetUpdateableModel interface
     * and IDataSetUpdateableTableModel interface
     *
     * TODO: THIS CODE WAS COPIED FROM ContentsTab.  IT SHOULD PROBABLY
     * BE PUT INTO A COMMON LOCATION AND SHARED BY BOTH THIS
     * CLASS AND ContentsTab.
     *
     *
     */",DESIGN
// TODO (@author fdietz): i18n,DESIGN
// defer argument checking,DESIGN
// This will have problems if the smallest possible // data segment is smaller than the size of the buffer // needed for regex matching,DEFECT
// FIXME: JRUBY-3188 ends up with condition returning null...quick fix until I can dig into it,DESIGN
"/**
 * A dialect delegate for the Sun Microsystems HADB (High-Availability) database.
 * TODO: This dialect is not yet complete.  Need to provide implementations wherever ""Not yet implemented""
 * appears.
 * 
 * @author manningr
 */",IMPLEMENTATION
"/**
     * Sorts the specified destInfos array based on the order of the sourceInfos
     * array.  Not a very efficient algorthim, but it gets the job done.
     * TODO: rewrite this using Collections sorting capability.
     * 
     * @param sourceInfos
     * @param destInfos
     * @param sourceTableName
     * @param destTableName
     * @return a re-ordered version of the specified destInfos array
     * @throws MappingException if the arrays differ in length or column names.
     */",IMPLEMENTATION
"//TODO: this is a little inefficient, don't need to do a whole //      deep replaceElements() call",DESIGN
// TODO: don't require pop,DEFECT
"// TODO this is really ineffient, and potentially a problem everytime anyone require's something. // we should try to make LoadPath a special array object.",DESIGN
"//TODO: inexact, what we really need to know is: are any outer joins used?",DEFECT
// TODO: Get rid of magic numbers!  Figure out which represent line // widths vs padding vs offsets,DESIGN
"// UML 1.4 spec is ambiguous - English says no Association or  // Generalization, but OCL only includes Association //                || Model.getFacade().isAGeneralization(dm)",DOCUMENTATION
//TODO: is this completely correct?,DEFECT
// TODO: Make this final asap.,IMPLEMENTATION
//TODO: we should provide some way to get keys of collection of statistics to make it easier to retrieve from a GUI perspective,DESIGN
"/*
 * TODO: finish i18n
 */",IMPLEMENTATION
"/**
     * <p>Determines if the FigEdge is currently connected to the correct
     * FigNodes, if not the edges is the correct FigNodes set and the edge
     * rerouted.
     * <p>Typically this is used when a user has amended from the property
     * panel a relationship from one model element to another and the graph
     * needs to react to that change.
     * <p>e.g. if the participant of an association end is changed.
     * <p>Calls a helper method (layoutThisToSelf) to avoid this edge
     * disappearing if the new source and dest are the same node.
     *
     * TODO: This method is called far too frequently. It should only be called
     * when a specific event is received. It seems to be currently called whenever
     * any event is received from the owner.
     *
     * @return boolean whether or not the update was sucessful
     */",DESIGN
"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",DESIGN
"/*
     * TODO: Prove that this works. 
     * The TestUMLAssociationRoleBaseComboBoxModel does not cut it. 
     * 
     * @see org.argouml.uml.ui.UMLComboBoxModel#addOtherModelEventListeners(java.lang.Object)
     */",TEST
//TODO do this more efficiently,DESIGN
// TODO ought to be a FileChooser ...,DESIGN
// TODO: call ruby method,IMPLEMENTATION
"/**
 * Test cases for generating subject lines, when replying and/or forwarding
 * messages
 * <p>
 *
 * TODO: Re:[columba-devel]test-subject
 *
 * @author fdietz
 */",TEST
// Nasty hardcoded values,DESIGN
//TODO (@author fdietz): i18n,DESIGN
// TODO implement iterate() // TODO implement sortedBy() // TODO implement subSequence(),IMPLEMENTATION
"//TODO handle supportsNotNullUnique=false, but such a case does not exist in the wild so far",IMPLEMENTATION
// TODO: Put throws clause back in // Empty method.,IMPLEMENTATION
// TODO localize filter action names,IMPLEMENTATION
// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here. Confirm. JRUBY-415,DESIGN
// ignored - it shouldn't have been in the project in the 1st place,IMPLEMENTATION
// TODO: work here !,IMPLEMENTATION
"// TODO: replace all this url2 mess with a proper method // ""areEquivalent(url1, url2)"" that // would also ignore case in protocol and host names, etc. -- use that // method in the CookieManager too.",DESIGN
/* TODO: What if used elsewhere? */,DESIGN
// TODO: Review all callers to make sure that they localize the title // In process by Harold Braun 20070912,IMPLEMENTATION
// Some LAFs don't work under Java 6 or later.,DEFECT
"/* On Windows, paths of the form X: list the last *working
		 * directory* on that drive. To list the root of the drive,
		 * you must use X:\.
		 *
		 * However, the VFS browser and friends strip off trailing
		 * path separators, for various reasons. So to work around
		 * that, we add a '\' to drive letter paths on Windows.
		 */",DESIGN
"// TODO: Add IR instructions for checking method arity! // s.getVariableCompiler().checkMethodArity(required, opt, rest);",IMPLEMENTATION
"// It was explicitly imported, but we don't know what it is. // should we throw an error here??",DESIGN
// not needed,IMPLEMENTATION
// TODO // Plugin supports only the main session window,IMPLEMENTATION
// TODO: Issue 6144. It is proposed to allow any paclage to return as a potential // namespace. Commenting out until this is reviewed and clearly accepted by all.,DEFECT
// FIXME: this attribute is not used - deprecate?,DESIGN
//TODO i18n: GEF needs to pass us back the description // of what is being done.,DEFECT
// TODO: We need a better algorithm.,IMPLEMENTATION
"// The following ugly conversion from text to Byte is necessary because // the Byte class is inconsistant.  When asked to output as Hex, it does // so as an UNSIGNED byte, but when asked to read back the same thing // using the Hex radix, it insists that the input must be SIGNED. // To get around this, we up-size the conversion to Integer, then  // truncate that to a byte, and finally convert the byte to a Byte.  Yech.",DESIGN
// TODO: don't require pop,DEFECT
"/**
     * TODO: this is not done yet. Eventually this will also
     * feed the rational log.
     */",IMPLEMENTATION
//TODO (@author fdietz): i18n,DESIGN
// TODO: don't require pop,DEFECT
// TODO : should remove this exposure //  and have all references to the session's batcher use the ConnectionManager.,DESIGN
// needs to be improved !!!,DESIGN
"// FIXME: the code below is a copy of RubyIO.puts, // and we should avoid copy-paste.",DESIGN
// TODO: Mark diagram/project as dirty?,IMPLEMENTATION
// NOTUSED: GuiPackage guiPack =,DESIGN
// TODO: don't require pop,DEFECT
// List<Transition> result = new ArrayList<Transition>(); // TODO: not complete - how to retrieve the transitions?,IMPLEMENTATION
"//process doesn't die properly under this combination, //thus test fails.  No workaround?",TEST
// All form parameter always have text/plain as mime type //TODO make this a parameter?,DESIGN
// TODO: don't require pop,DEFECT
//TODO: include the rowids!!!!,IMPLEMENTATION
// should implement getMinimumLength() -- any ideas?,DESIGN
// FIXME: Can get optimized for IEqlNode,DESIGN
"/**
     * Compute which critics should be active (i.e., they can be
     * applied by applyAllCritics) for a given Designer. <p>
     *
     * Note: I am setting global data, i.e. the
     * isEnabled bit in each critic, based on the needs of one designer.
     * I don't really support more than one Designer.
     * Which is why each designer
     * (if we would support more than one designer)
     * has his own Agency.
     *
     * TODO: should loop over simpler list of critics, not CompoundCritics
     *
     * @param d the designer
     */",IMPLEMENTATION
// TODO: anything threads attached to original fd are notified of the close... // see rb_thread_fd_close,DEFECT
// not needed,IMPLEMENTATION
// TODO should we allow null for non-primitive types?,DESIGN
//TODO (@author fdietz):  i18n,IMPLEMENTATION
// These may not actually make any difference at present (the code // behind addTrigger needs more work).,DESIGN
// TODO: All this profile loading/handling needs to // move someplace in model subsystem probably,DESIGN
"// TODO: check if too many open files, GC and try again",IMPLEMENTATION
// the plot field is NOT tested,TEST
"// TODO: Find a better default language // TODO: We should know the notation language, since it is us",IMPLEMENTATION
// not very nice but will do the job,DESIGN
// FIXME: set up a call configuration for this,DESIGN
// TODO: don't require pop,DEFECT
"// TODO: // A warning line, that shows code, which contains a variable // error will cause some trouble. The parser should definitely // be much better.",DEFECT
//TODO: make this a bit nicer,DESIGN
// end hack,DESIGN
"/**
	 * the utility class that reads and writes release info from/to the release.xml file TODO: Spring-inject
	 * when this class is a Spring bean
	 */",DESIGN
// Need to calculate this... just fudging here for now.,IMPLEMENTATION
// TODO: This will vary based on the type of the TagDefinition,DESIGN
/* TODO: Not all namespaces are useful here - any WFRs? */,IMPLEMENTATION
// defer argument checking...,DESIGN
// TODO: Why is this throwing a generic runtime exception?!?!,DEFECT
// TODO: note lack of command.com support for Win 9x...,IMPLEMENTATION
"// TODO merge put and post methods as far as possible. // e.g. post checks for multipart form/files, and if not, invokes sendData(HttpEntityEnclosingRequestBase)",DESIGN
// TODO: Find a way to replace this dependency on Project,DESIGN
//TODO: make this handle multiple collection roles!,IMPLEMENTATION
//TODO: Somehow add the newly created foreign keys to the internal collection,DESIGN
"// TODO: This is probably related to the SendEvent that is sending the // Signal, but the association is not navigable in that direction",DESIGN
// TODO: Return empty collection on null input or throw IllegalArgument?,DESIGN
"// For a one-to-many, a <bag> is not really a bag; // it is *really* a set, since it can't contain the // same element twice. It could be considered a bug // in the mapping dtd that <bag> allows <one-to-many>.",DEFECT
// TODO: don't require pop,DEFECT
"/**
     * Transforms email-addresses into HTML just as
     * substituteEmailAddress(String), but tries to ignore email-addresses,
     * which are already links, if the ignore links flag is set.
     * <br>
     * This extended functionality is necessary when parsing a text which
     * is already (partly) html.
     * <br>
     * FIXME: Can this be done smarter, i.e. directly with reg. expr. without manual parsing??
     *
     * @param         s                                input text
     * @param        ignoreLinks                if true link tags are ignored. This gives a
     *                                                         wrong result if some e-mail adresses are
     *                                                         already links (but uses reg. expr. directly,
     *                                                         and is therefore faster)
     * @return        text with email-adresses transformed to links
     */",DESIGN
"//Don't need this, because we should never ever be selecting no columns in an insert ... select... //and because it causes a bug on DB2",DEFECT
"/**
 * This interface contains methods to retrieve objects that represent the
 * different UML types. These objects are use as tokens used to create
 * model elements in some methods.
 *
 * TODO: There are parts of ArgoUML which assume that the objects returned
 * here are Classes.  We should formalize that by changing the return types to
 * match. tfm - 20070620 Bob says - there should be no such assumption in
 * ArgoUML. Can we document where these are?
 * 
 * @see org.argouml.model.UmlFactory#buildConnection(
 *         Object, Object, Object, Object, Object, Object, Object)
 * @see org.argouml.model.UmlFactory#buildNode(Object)
 */",DOCUMENTATION
// TODO: Implement support for types other than String,DESIGN
"/*
                 * JMeterTreeNode and TestBeanGUI are special GUI classes, and
                 * aren't intended to be added to menus
                 *
                 * TODO: find a better way of checking this
                 */",DESIGN
// TODO : should this be an error?,DEFECT
// need to reexamine this,DESIGN
// note: at least my local MySQL 5.1 install shows this not working...,DEFECT
"/**
 * Eclipse UML2 implementation of XmiWriter.
 * 
 * TODO: We need facilities for writing and reading stable IDs to/from either
 * xmi.id or xmi.uuid.
 * 
 * @author Tom Morris
 */",IMPLEMENTATION
//TODO possibly relax that,DESIGN
// TODO Revert to SVN revision 2469 in JFreeChart 1.0.16 //      (MultipleGradientPaint's / JDK issues) // TODO THEN: change visibility of ALL darker(...) Methods EXCEPT //      darker(Paint) to private!,DESIGN
