text,label
"/**
 * FIXME:
 * 
 * @author fdietz: No locking of folders currently implemented!
 * 
 * @author frd
 */",DEFECT
"// FIXME: if we terminate immediately, this appears to break while in method arguments // we need to push a nil for the cases where we will never enter the body",DEFECT
// TODO: This method is obsolete.  Use getInputMap etc as below,DESIGN
// NOTE: these lines center the about dialog in the // current window. Some older Swing versions have // a bug in getLocationOnScreen() and they may not // make this behave properly.,DEFECT
//index += getPropertyColumnSpan( i ); //TODO:  this is kinda slow...,DESIGN
//TODO - move to JOrphanUtils?,DESIGN
// TODO: not in UML 2,DEFECT
// The label is not used. //,DESIGN
// TODO: property name will need to be updated for UML 2.x // Unfortunately we can specify two property names here,IMPLEMENTATION
// TODO should setBaseForScript be called here rather than above?,DESIGN
//real hacky... // used to count the nesting of parentheses,DESIGN
// XXX what is this for?,DESIGN
"// TODO is this correct? // If this is not the first file we can't write its header now // for simplicity we always save it, even if there is only one file",DESIGN
//TODO Let the AttachmentViewer get the focus so that this works,DESIGN
"/**
     * Builds an actor in the same namespace as the given actor. If
     * the object is not and actor nothing is built.<p>
     * 
     * TODO: This shouldn't just silently fail if it is passed a bad
     * argument.  This contract will change. - tfm 20070607
     *
     * @param model The namespace.
     * @param actor the given actor
     * @return Actor the newly built actor
     */",IMPLEMENTATION
"// TODO: specifying soft refs, may want to compare memory consumption, // behavior with weak refs (specify WEAK in place of SOFT below)",DESIGN
// Required otherwise it gets too wide.,DESIGN
//TODO:this is only needed during compilation .. can we eliminate the instvar?,DESIGN
"/**
 * FIXME BROKEN CODE
 */",DESIGN
"// TODO - fix so that this is only called once per test, instead of at every clone // Perhaps save previous filename, and only load if it has changed?",DEFECT
// TODO: Ruby locks the string here,DEFECT
// TODO: Make sure all appropriate open flags are added to this check.,IMPLEMENTATION
"// TODO do tests for allInstances (8.5.11), // even though it is not yet supported",DEFECT
"/**
     * Prevent bold events if bold does not change.
     * TODO: GEF should manage this after GEF 0.13.4 is included.
     */",DESIGN
//Icky workaround for MySQL bug:,DESIGN
"/**
     * USED BY PGML.tee.
     * @return the class name and bounds together with compartment
     * visibility.
     * TODO: Is this not duplicate with the parent?
     */",DESIGN
// ENEBO: Totally weird naming (in MRI is not allocated and is a local var name),DESIGN
"// This is a fairly specific hack for empty string, but it does the job",DESIGN
// TODO: Monitor is getting dismissed before layout is complete,DEFECT
// TODO: else : alert,IMPLEMENTATION
"//XXX // All this to get package according to weblogic standards // Can be written better... this is too hacky! // Careful.. similar code in scanDir , but slightly different!!",DESIGN
//TODO: formulas ?,IMPLEMENTATION
// TODO: Delete should be available on any combination of model // elements and diagrams. // TODO: Shouldn't be creating a new instance here. We should // hold the delete action in some central place.,DESIGN
//TODO: code duplication with SingleTableEntityPersister,DESIGN
// FIXME: We can't guarantee this will always be a RubyIO...so the old code here is not safe,DEFECT
"// TODO: the namespace of enlisted events is currently the model.  // I think this is wrong, they should be // in the namespace of the activitygraph! //        vec.addAll(Model.getModelManagementHelper().getAllModelElementsOfKind( //                Model.getFacade().getNamespace(getTarget()), //                Model.getMetaTypes().getEvent()));",DESIGN
// TODO: eliminate?,DESIGN
// sorry - otherwise we will get a ClassCastException because the MockCache // is loaded by two different classloader ...,DESIGN
// TODO: Using just the last piece of the ID leaves the potential for // name collisions if two linked files have the same name in different // directories,DESIGN
"/**
     * Provide a description of this timer class.
     *
     * TODO: Is this ever used? I can't remember where. Remove if it isn't --
     * TODO: or obtain text from bean's displayName or shortDescription.
     *
     * @return the description of this timer class.
     */",DESIGN
// TODO: don't require pop,DEFECT
// TODO: This is probably BAD...,DESIGN
// TODO: Is this really needed?,DESIGN
//TODO: make the explorer listen to project member property //changes...  to eliminate coupling on gui.,DESIGN
//TODO: validate existing of property with the chosen name. (secondpass ),IMPLEMENTATION
"// We do need to save every possible point, but the number of clone() // invocations here is really a killer for performance on non-stingy // repeat operators.  I'm open to suggestions...",DESIGN
// Does not appear to be used (yet),DESIGN
// charAt(index-n) may be unknown on a Reader/InputStream. FIXME // Match after a newline if in multiline mode,DEFECT
"// If is a classifier role, it must return the received messages. // In other cases, returns an empty list. // TODO: Must be the outgoing messages or the received ones?",DESIGN
// We know this fails - Bug# 1700093,DEFECT
// TODO Why empty block ?,DESIGN
// call workaround,DESIGN
"/**
     * Translate the visibility flag of a Fig to the PGML ""visibility"" attribute
     * value.
     * The PGML values are 0=hidden and 1=shown.
     * If not specified then 1 is the default so we return null for this to
     * prevent redundent data being written to PGML.
     * TODO: Remove on GEF release after 0.11.9 as it will be provided there.
     * 
     * @param f The Fig
     * @return ""0""=hidden, null=shown
     */",DESIGN
// not needed,IMPLEMENTATION
"/**
     * Sets the language of an expression.
     *
     * TODO: This operation is fooling the user
     * in thinking that the body of the object is changed.
     * Instead, a new object is created.
     * There is no other way: a MExpression can not be altered,
     * once created!
     * So, this operation returns a newly created object instead.
     *
     * @param handle The expression.
     * @param language The new language.
     * @return The newly created Object.
     */",DESIGN
// This is weird - if I don't set this the column header doesn't line up // with the column contents.,DESIGN
//TODO: does this really need to be here? //      does the collection already have //      it's own up-to-date snapshot?,DESIGN
// FIXME: after jump is not in here.  Will if ever be? //Label afterJmp = new Label();,IMPLEMENTATION
"// TODO: just a guess, probably not right - tfm //        return handle instanceof LinkEndData;",DESIGN
// A cloned method now belongs to a new class.  Set it. // TODO: Make DynamicMethod immutable,DESIGN
"//TODO: Yuck! This is not quite good enough, it's a quick //hack around the problem of having a to-one association //that refers to an embedded component:",DESIGN
// TODO: cannot use generateSuffixes() - it handles the initial suffix differently.,DEFECT
// TODO is null correct?,DESIGN
"// Let's only generate methods for those the user may actually  // intend to override.  That includes any defined in the current // class, and any ancestors that are also JavaProxyClasses (but none // from any other ancestor classes). Methods defined in mixins will // be considered intentionally overridden, except those from Kernel, // Java, and JavaProxyMethods, as well as Enumerable.  // TODO: may want to exclude other common mixins?",DESIGN
"/**
     * The constructor.<p>
     *
     * TODO: Is this constructor used? What is the purpose with it?
     *
     * @param n the name to be localized
     * @param subs the go rules
     */",DESIGN
// TODO - belongs elsewhere ,DESIGN
"/* 
		Apparently in some environments you can't catch the security exception
		at all...  e.g. as an applet in IE  ... will probably have to work 
		around 
	*/",DEFECT
// MenuBar related methods // TODO: Do we really need to have all these menubar methods duplicated // here? Perhaps we can make the menu bar accessible through GuiPackage?,DESIGN
// What is the property supposed to be?,DESIGN
"// This should probably be inside xmiReader.parse // but there is another place in this source // where XMIReader is used, but it appears to be // the NSUML XMIReader.  When Argo XMIReader is used // consistently, it can be responsible for loading // the listener.  Until then, do it here.",DESIGN
// REVISIT: Remove this code. // Store port value as string instead of integer.,DESIGN
// TODO: Doing this violates the minimal cardinality of 1 // if we allow it we at least need a critic to warn about it,DESIGN
// stupid scrollbar policy is an attempt to work around // bugs people have been seeing with IBM's JDK -- 7 Sep 2000,DESIGN
"// FIXME: Big fat hack here, because scope names are expected to be interned strings by the parser",DESIGN
// Move me to classpath/ClassManagerImpl???,DESIGN
// Temporary hack to support inner classes  // If the obj is a non-static inner class then import the context... // This is not a sufficient emulation of inner classes. // Replace this later...,DESIGN
"/**
     * Prefix identified as an implementation specific class.
     * TODO: This should be generalized so it doesn't have to be changed
     * each time a new implementation is created - tfm 20051109
     */",DESIGN
// TODO support other kinds of tail,IMPLEMENTATION
// TODO: work here !,IMPLEMENTATION
//TODO: should fire its own event and ProjectBrowser //should register a listener,DESIGN
"/*
		Notes:

		This is broken.  It finds public but less specific methods over
		non-public but more specific ones.

		This method needs to be rewritten to eliminate findAccessibleMethod.
		We should implement the findMostSpecificMethod that uses the publicOnly
		flag.  FindMostSpecificMethod should also operate in two passes to give
		standard Java assignable matches priority over extended bsh type
		matches.
	*/",DESIGN
// TODO: Bob says the reflective code following should be replaced // with something more specific like this commented out code. // This would mean we need sType changed to a meta type Object // rather than a String.,DESIGN
"/**
     * Indicates the end of the range for notation events.<p>
     * 
     * TODO: Remove this - not used anyway.
     *
     * @return the last id reserved for events.
     */",DESIGN
"// TODO: Remove this when Frontbase bug gets fixed. // For some reason, Frontbase renames the unique indexes to a generated value.  Since we don't  // know what that new name for the index is, skip dropping it for now.",DEFECT
"/* silly that we reference the vertical
				   scroll bar here directly. we do this so
				   that the horizontal scroll bar is flush
				   with the vertical scroll bar */",DESIGN
"// TODO: remove when code below in characters() is removed //    private static final String    RETURNSTRING  = ""\n      "";",DESIGN
"// FIXME: this seems like a good assertion, but it breaks compiled code and the code seems // to run without it... //assert currentModule != null : ""Can't push null RubyClass"";",DEFECT
// do we need to update the crosshair values?,DESIGN
// TODO strings should be resources,DESIGN
// Empty implementation.,IMPLEMENTATION
// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,DESIGN
"// H2 uses Java classes that implement the ""Trigger"" interface to operate // on database tables rows when an action triggers them. Therefore, there // is currently no way to access the source for a trigger. Hopefully this // will change at some point in the future. // _treeAPI.addDetailTab(DatabaseObjectType.TRIGGER, new TriggerSourceTab(""The source of the trigger""));",DESIGN
//FIXME we should really assert a value here,DESIGN
// SSS FIXME: To be done,IMPLEMENTATION
// TODO: What progressMgr is to be used here? Where does //       it come from?,DESIGN
// TODO: at the moment setSelectedComponent doesn't take into account // the rather complex tab selection mechanism of DetailsPane. The tab // selection mechanism must be refactored.,DESIGN
"// TODO: Maybe someday we could inform the user that the imported // key can't be created because the list of tables they've // selected, doesn't include the table that this foreign key // depends upon. For now, just log a warning and skip it.",IMPLEMENTATION
// TODO: Return empty collection on null input or throw IllegalArgument?,DESIGN
//FIXME we should really assert a value here,DESIGN
// TODO: The following is MDR specific.  We need something generic // to all Model subsystems - tfm 20070716,DESIGN
// TODO: Should we take some action to ensure signature is valid // html?,DESIGN
"// looks bad with the OS X L&F, apparently...",DEFECT
//TODO: perhaps this should be some other RuntimeException...,DESIGN
// defer argument checking...,DESIGN
// TODO appears to duplicate the threadName field in SampleResult,DESIGN
"// TODO (@author waffel): encrypt AND sign dosN#t work. The message is // always only // encrypted. We need a function that knows, here // is an encrypted AND signed Message. Thus first encyrpt and then // verifySign the message // if this message is signed/encrypted we have to use // GnuPG to extract the decrypted bodypart // - multipart/encrypted // - multipart/signed",DESIGN
// should the samples be aggregated on thread name or thread group (default) ?,DESIGN
// Some dbs (like McKoi) make -1 the default for scale.  Apply the  // same hack as above.,DESIGN
"/**
     * Set the fig style attributes.
     * <p>
     *
     * TODO: This should move into the render factories as described in issue
     * 859.
     *
     * @param fig the fig to style.
     * @param attributeMap a map of name value pairs
     */",DESIGN
// ENEBO: Very wrong,DEFECT
// defer argument checking,DESIGN
// TODO: don't require pop,DEFECT
// defer argument checking...,DESIGN
"// TODO: We'd like these to not be filled, but GEF won't let us // select them if we do that. //        setFilled(false);",DESIGN
"/*
         * The UML 2.x package structure is *entirely* different, so we have to
         * remap a bunch of stuff. Names without embedded colons (:) indicate
         * that the entire package is remapped. e.g. Kernel->Core As a matter of
         * fact the only package which did NOT get renamed or moved is UseCases.
         * 
         * TODO: This section is very incomplete. - tfm
         */",DESIGN
// TODO: Move to GEF,DESIGN
// TODO: consider a conditional feature in the xml panel def for this:,DESIGN
// References to actions that we need for Mac hack,DESIGN
"/**
     * Add logTargets to root logger
     * FIXME What's the clean way to add a LogTarget afterwards ?
     * @param logTargets LogTarget array
     */",DESIGN
// TODO: tell the user that the selected destination schema is // the same as the source schema. // monitor.showMessageDialog(...),IMPLEMENTATION
"/* On Windows, paths of the form X: list the last *working
		 * directory* on that drive. To list the root of the drive,
		 * you must use X:\.
		 *
		 * However, the VFS browser and friends strip off trailing
		 * path separators, for various reasons. So to work around
		 * that, we add a '\' to drive letter paths on Windows.
		 */",DESIGN
// this call is side-effecty,DEFECT
// TODO: move(x) shouldn't rely on calling next() x times,DEFECT
// brand new collection //TODO: or an array!! we can't lock objects with arrays now??,DESIGN
"/*
				TODO:
					to get cast and boxing working e.g.
					e.g. Byte [] ia = { 1, 2 }

					If the baseType is a wrapper type then we need to get the 
					primitive TYPE class for the base type here in order for 
					the cast to allow it... Then boxing will happen naturally in
					the Array.set().
					e.g. Integer [] ia = { 1, 2 }
				*/",DESIGN
// TODO investigate: Abstraction.mapping is not in the Model Subsystem,IMPLEMENTATION
"//TODO: to handle concurrent writes correctly, this should return a Lock to the client",DESIGN
// TODO should class implement SampleListener?,DESIGN
// TODO: Do we need this one. */,DESIGN
"// Reset value map if this instruction is the start/end of a basic block // // Right now, calls are considered hard boundaries for optimization and // information cannot be propagated across them! // // SSS FIXME: Rather than treat all calls with a broad brush, what we need // is to capture different attributes about a call : //   - uses closures //   - known call target //   - can modify scope, //   - etc. // // This information is probably already present in the AST Inspector",DESIGN
"// FIXME: do we really want 'declared' methods?  includes private/protected, and does _not_ // include superclass methods",DESIGN
// TODO: Do we need this one. */,DESIGN
// first determine the size of the chart rendering area... // TODO workout insets for SWT,DESIGN
"// this is a fall-back, however, this should never be called",DESIGN
// TODO: ToDoItem stuff should be made an opaque extension,IMPLEMENTATION
// note: at least my local MySQL 5.1 install shows this not working...,DEFECT
// TODO - should LF-only EOL be allowed? ,DESIGN
// N.B. Commons IO IOUtils has equivalent methods; these were added before IO was included // TODO - perhaps deprecate these in favour of Commons IO?,DESIGN
// FIXME missing full tests for leap year,TEST
// FIXME:  need a locale as well as a timezone,DESIGN
"/*
     * Fixme:  This does not have exact same semantics as RubyArray.join, but they
     * probably could be consolidated (perhaps as join(args[], sep, doChomp)).
     */",DESIGN
//?? Split these 4 functions off into a subclass of BaseFavouriteAction,DESIGN
//TODO: proxies!,IMPLEMENTATION
"// For the Mac ScreenBarMenus to work, this must be declared before // *ANY* AWT / Swing gets initialised. Do *NOT* move it to plugin init // location because that is too late...",DESIGN
// TODO (@author fdietz): i18n,DESIGN
"/**
 * Provides query splitting methods, which were originally in QueryTranslator.
 * <br>
 * TODO: This will need to be refactored at some point.
 *
 * @author josh
 */",DESIGN
// TODO: The UML 1.4 concept of a Multiplicity & Multiplicity Range has // been replaced by a single element,DESIGN
// this is done here 'cos we might only know the type here (ugly!) // TODO: improve this a lot:,DESIGN
"/*
     * TODO: This is the same as in parent - remove?
     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#updateBounds()
     */",DESIGN
// TODO we should generate this.,IMPLEMENTATION
// TODO support real types,IMPLEMENTATION
"/* The next 4 lines fix the 2nd half of issue 5638.
         * Is there no better way? */",DESIGN
// XXX: action bar might not be 'temp',DEFECT
// super calls from proxies must use reflected method // FIXME: possible to make handles do the superclass call?,DESIGN
// We're deleting the last diagram so lets create a new one // TODO: Once we go MDI we won't need this.,DESIGN
"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",DEFECT
"// Simplify the variables too -- to keep these variables in sync with what is actually used in the when clauses // This is not required for correctness reasons, but only for performance reasons.",DESIGN
"// TODO: number formatting here, MRI uses ""%-.10g"", 1.4 API is a must?",DESIGN
"// TODO: should probably apply the null object pattern for a // non-allowed class, rather than null",DESIGN
// TODO check this,IMPLEMENTATION
// not needed,IMPLEMENTATION
"//for arrays, we should end the collection load before resolving //the entities, since the actual array instances are not instantiated //during loading //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays",DESIGN
// defer argument checking...,DESIGN
// this is retarded. excuse me while I drool // and make stupid noises,DESIGN
"/*
		Debug utils are static so that they are reachable by code that doesn't
		necessarily have an interpreter reference (e.g. tracing in utils).
		In the future we may want to allow debug/trace to be turned on on
		a per interpreter basis, in which case we'll need to use the parent 
		reference in some way to determine the scope of the command that 
		turns it on or off.
	*/",IMPLEMENTATION
// TODO: don't require pop,DEFECT
// HACK: force the controller to load its tree,DESIGN
"// TODO: There are lots and LOTS of magic numbers used in calculating // positions and sizes.  Any time you see Figs being placed at 10,10 use // these constants instead.  If you can reliably interpret calculations, // you can factor them out of there as well.  Add additional constants // as needed to express other common factors - tfm 20081201",DESIGN
// TODO: add and delete not currently supported // $NON-NLS-1$,IMPLEMENTATION
// work around for broken FTP plugin!,DESIGN
/////////////////////////////////////////////////////////////////////// // TODO : look at perhaps caching this...,IMPLEMENTATION
// TODO: why is this inside a block? Forgotten else branch?!? // Question by euluis @ 2009-08-16.,DESIGN
// TODO: Is this removed from UML2 ?,DESIGN
"// SampleEvent is not passed JMeterVariables, because they don't make sense for Proxy Recording // TODO - is this the correct threadgroup name?",DESIGN
"/**
 * @author jaap.branderhorst@xs4all.nl
 * @since Jan 29, 2003
 * 
 * TODO: For UML 2.x this needs to be changed to just a toggle which 
 * represents ReadOnly (frozen) or not (changeable).
 */",DESIGN
"// This is (a logically not sufficent) try to cope with the problem that there are the following // contradictory rules in the JDBC API Doc: // Statement.getResultSet(): // This method should be called only once per result. // Statement.getUpdateCount(): // This method should be called only once per result. // Statement.getMoreResults(): // There are no more results when the following is true: (!getMoreResults() && (getUpdateCount() == -1) // // If getMoreResults() returns false, we don't know if we have more results, we only know that it isn't // a result set. Since we called getUpdateCount() before getMoreResults() because we would like to know // the update count of the first result, we might not be allowed to call getUpdateCount() again. // // The Intersystems Cache Driver for example always returns the same updateCount on simple // INSERT, UPDATE, DELETE statements not matter if getMoreResults() was called. So updateCount never // gets -1 and this will loop forever. When I discussed the issue with the Intersystems people they // just told me not to call getUpdateCount() twice. That simple. My hope is that this will cure // problems with DBs that just don't care for multiple result sets.",DESIGN
// TODO: Support more than one body/language,DESIGN
"/**
     * Field TODO: TextArea or TextField
     */",DESIGN
// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...,DESIGN
"//TODO: can we *always* use the ""null property"" approach for everything?",DESIGN
// note that this timestamp is not correct if the connection provider // returns an older JDBC connection that was associated with a // transaction that was already begun before openSession() was called // (don't know any possible solution to this!),DEFECT
"// TODO: we really want to be able replace the initial content handler // which is passed to SAX, but we can't do this without cloning a // whole bunch of code because it's private in the super class.",DESIGN
"// TODO: This doesn't work, but should //        Collection elements = Model.getFacade().getRootElements(); //        Model.getUmlHelper().deleteCollection(elements); //        elements = Model.getFacade().getRootElements(); //        assertTrue(""Failed to create clean environment"", elements.isEmpty());",DEFECT
"/* TODO: This is using internal knowledge of GEF.  It should
         * handle this itself. - tfm
         * MVW: Move into something like Main.initGEF() */",DESIGN
"// TODO: Because we get called on each and every change event, when // the model is in a state of flux, we'll often get an // InvalidElementException before we finish this collection. The // only saving grace is that we're called SO many times that on the // last time, things should be stable again and we'll get a good set // of elements for the final update.  We need a better mechanism.",DESIGN
"// TODO: Use our extension registration mechanism for our internal // classes as well, so everything is treated the same",DESIGN
"/*
             * Add fix for Deadlocks, see:
             * 
             * See https://issues.apache.org/bugzilla/show_bug.cgi?id=48350
            */",DESIGN
/*TODO create javadocs for class */,DOCUMENTATION
// TODO: notify threads waiting on descriptors/IO? probably not...,IMPLEMENTATION
"// additional cleanup needed, because // this would not be removed by ext.destroy():",IMPLEMENTATION
"/**
          * TODO: minimum height should not be calculated every time, but only 
          * when an FigMessage has been added or removed.
          * Currently doing that doesn't work because of an unknown problem. 
          * How to test: create only two CRs and a create message between them. 
          * Then move the create message to the bottom!
          * Until that is fixed the workaround is to call updateMinimumHeight()
          * every time the minimum size is needed
          */",IMPLEMENTATION
"// Predecessors used to be not implemented, because it // caused some problems that I've not found an easy way to handle yet, // d00mst. The specific problem is that the notation currently is // ambiguous on second message after a thread split. // Why not implement it anyway? d00mst // TODO: Document this ambiguity and the choice made.",DOCUMENTATION
"// TODO investigate the ""unnamed opposite end""",IMPLEMENTATION
"// FIXME: We should really not be creating the dynamic scope for the root // of the AST before parsing.  This makes us end up needing to readjust // this dynamic scope coming out of parse (and for local static scopes it // will always happen because of $~ and $_). // FIXME: Because we end up adjusting this after-the-fact, we can't use // any of the specific-size scopes.",DESIGN
// TODO: This is in the wrong place.  It's not profile specific. // It needs to be moved to main XMI reading code. - tfm 20060326,DESIGN
// not sure if we should really recurse here for explicitly imported // class in parent...  ,DESIGN
// switch eats a multi-level break here? // not empty statement,DESIGN
// TODO: Won't our use of PathComparator take care of uniqueness?,DESIGN
// this is called by SessionFactory irregardless; we just disregard here; // could also add a check to SessionFactory to only conditionally call stop,DESIGN
// TODO: not implemented,IMPLEMENTATION
// XXX: does this really belong here?,DESIGN
"// the sooner ppl move to the new api, the less we'll need // crap like this",DESIGN
// TODO: this doesn't belong in the implementation specific piece - tfm,DESIGN
// TODO: make this do specific-arity calling,DESIGN
"/*
             * TODO: Exact ordering is only required for some tests; change the
             * comparison to do a set compare where necessary.
             */",DESIGN
"/**
     * Set the number of milliseconds leeway to give before deciding a
     * target is out of date.
     * TODO: This is not yet used.
     * @param granularity the granularity used to decide if a target is out of
     *                    date.
     */",DESIGN
"// TODO: Setup title correctly. //		setTitle(getTitle() + "": "" + _session.getSessionSheet().getTitle());",DEFECT
"// TODO: does it matter that an empty line will terminate the loop? // CSV output files should never contain empty lines, so probably // not // If so, then need to check whether the reader is at EOF",DESIGN
// TODO: copy/paste from ManyToOneType,DESIGN
// TODO:  this attribute should be transferred to the renderer state.,DESIGN
"/**
     * For modules, it would be usefule to be able to remove their factories.<p>
     * 
     * TODO: The effect of this method is not yet tested!
     * 
     * @param factory the factory to remove
     */",TEST
// FIXME we want to eliminate these type casts when possible,DESIGN
// should implement getMinimumLength() -- any ideas?,DESIGN
"// assume that the row was not there since it previously had only null // values, so do an INSERT instead //TODO: does not respect dynamic-insert",DEFECT
"/**
 * TODO: Move all code other than for window creation up to AliasWindowManager
 * Factory to handle creation of maintenance sheets for SQL Driver objects.
 *
 * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>
 */",DESIGN
// TODO: complete this,DESIGN
// TODO: pass this in?,IMPLEMENTATION
// FIXME: null check is removable once we figure out how to assign to unset named block args,DESIGN
"// PR: Hack for ant-type value //  an ant-type is a component name which can // be namespaced, need to extract the name // and convert from qualified name to uri/name",DESIGN
// TODO: do above but not below for additional newline nodes,DESIGN
// TODO: don't require pop,DEFECT
// TODO: Is it removed from UML2 ?,IMPLEMENTATION
"//TODO: COPY/PASTE FROM SessionImpl, pull up!",DESIGN
// TODO: 2nd next() for single hasNext(),IMPLEMENTATION
"// FIXME: the code below is a copy of RubyIO.puts, // and we should avoid copy-paste.",DESIGN
// TODO: Bob says - tabs that listen for target changes // should register themselves not expect DetailsPane to // listen and pass on the event. Otherwise these tabs // always rely on DetailsPane. TabToDoTarget and TabProps // currently listen directly.,DESIGN
"/**
     * TODO: Document! What does this do?  Interacts with event pump in some manner
     * 
     * @param objects new objeccts
     */",DOCUMENTATION
"/**
     * Return true iff the given ToDoItem is still valid and should be
     * kept in the given designers ToDoList. Critics that are not
     * enabled should always return false so that their ToDoItems will
     * be removed. Subclasses of Critic that supply multiple offenders
     * should always override this method. <p>
     *
     * By default this method basically asks the critic to again
     * critique the offending Object and then it checks if the
     * resulting ToDoItem is the same as the one already posted. This is
     * simple and it works fine for light-weight critics. Critics that
     * expend a lot of computational effort in making feedback that can
     * be easily check to see if it still holds, should override this
     * method. <p>
     *
     * TODO: Maybe ToDoItem should carry some data to make
     * this method more efficient.
     *
     * {@inheritDoc}
     */",DESIGN
//TODO: Rename to IObjectTreeNodeExpander,DESIGN
"/**
     * This sets up the editing domain for the model editor.
     *
     * TODO: We probably need an EditingDomain per Argo project so that we can
     * keep the ResourceSets separate.
     */",DESIGN
// N.B. Needs to implement Visualizer so that TestBeanGUI can find the correct GUI class,DESIGN
// result.setError(true); // TODO is this the correct strategy? // throw exception; // allow assertion to pass,DESIGN
"/**
     * Changes the font for all Figs contained in the given FigGroup. <p>
     *
     *  TODO: In fact, there is a design error in this method:
     *  E.g. for a class, if the name is Italic since the class is abstract,
     *  then the classes features should be in Plain font.
     *  This problem can be fixed by implementing
     *  the updateFont() method in all subclasses.
     *
     * @param fg the FigGroup to change the font of.
     */",DESIGN
// TODO: cache?,DESIGN
"/* this should just bring back one table, i hope. */",DESIGN
"/**
 * StylePanel class which provides additional parameters for changing Text
 * elements provided by GEF.
 *  TODO: i18n
 */",IMPLEMENTATION
"/**
     * Create an empty but initialized instance of a UML Permission.
     *
     * @return an initialized UML Permission instance.
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
"/*XXX this is not thread-safe, though luck. It isn't supposed to be. */",DESIGN
// unused in parent,DESIGN
"// The property is an id's thing -- either a property // or a path.  We need to make sure // that the object was created with the given id. // We don't have an adequate way of testing the actual // *value* of the Path object, though...",TEST
// how to handle empty target lists? // probably the wizstep should only show an empty pane in that case,IMPLEMENTATION
// implicit joins are always(?) ok to reuse,DESIGN
// todo : what else to do here?,DESIGN
//$NON-NLS-1$ // TODO - probably wrong,DESIGN
/*TODO move resources to a resource file */,DESIGN
/** Are there are available data flow facts to run this problem? SSS FIXME: Silly optimization? */,DEFECT
"// using IOChannel may not be the most performant way, but it's easy.",DESIGN
/* TODO: What if used elsewhere? */,DESIGN
// not needed,IMPLEMENTATION
// Could we drop the Sync here?,DESIGN
// TODO: Any Namespace can contain other elements.  Why don't we allow // this? - tfm,DESIGN
//TODO no methods yet for getClassname //TODO no method for newInstance using a reverse-classloader,IMPLEMENTATION
"/* TODO: If this is an ordered list, then you have to
                                    add in the right location! */",DESIGN
// FIXME: legal here? may want UnsupportedOperationException,DESIGN
// TODO: don't require pop,DEFECT
"/**
 * Manages a ProgressMonitor dialog.
 * 
 * NOTE: Users of this class should use the type of the interface
 * {@link org.argouml.taskmgmt.ProgressMonitor} wherever possible to
 * maintain GUI independence.
 * 
 * @author andrea_nironi@tigris.org
 * 
 * TODO: Bob says: I don't like the naming of this class. Its confusing that
 * its called ...Window and yet it is not a window. Lets rename once we have
 * it hidden.
 */",DESIGN
"// FIXME: Is ""No Namespace is Empty Namespace"" really OK?",DEFECT
// we have to find a cleaner way to put this output,DESIGN
"/**
     * The tree structure has changed significantly.
     * Inform the associated tree model.
     *
     * TODO:  This shouldn't be public.  Components desiring to
     * inform the Explorer of changes should send events.
     * @deprecated by mvw in V0.25.4. Use events instead.
     */",DESIGN
// TODO: These 2 should be handled with an Iterator.,DESIGN
// FIXME: draw outliers,IMPLEMENTATION
"/**
     * Create an empty but initialized instance of a UML Constraint.
     *
     * @return an initialized UML Constraint instance.
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
"// TODO: This exception will be thrown during autoscrolling // when the edge of the canvas is reached causing either // the width or height to be ""adjusted"" to a negative value",DEFECT
// On Win 2000 & XP mnemonics are normally hidden. To make them // visible you press the alt key. Under the Windows L&F pressing // alt may not work. This code is a workaround. See bug report // 4736093 for more information.,DESIGN
// TODO: confirm expected args are IRubyObject (or similar),DESIGN
"/**
 * TODO: For UML 2.x, powertypes are accessed indirectly through the 
 * GeneralizationSets that contain a Generalization.
 * 
 * @since Nov 3, 2002
 * @author jaap.branderhorst@xs4all.nl
 */",IMPLEMENTATION
// todo : add support for READ_WRITE ( + NONSTRICT_READ_WRITE ??? ),IMPLEMENTATION
// TODO: set the total for the progress bar.,IMPLEMENTATION
"//process doesn't die properly under this combination, //thus test fails.  No workaround?",TEST
"// If it exists, remove it and add it at the end (avoid memory leak)",DEFECT
"// index for the item // this could probably be more efficient, bailing out on assigning args past the end?",DESIGN
// TODO: Does this still need to be synchronized? If so then explain why.,DOCUMENTATION
// TODO: Check if this is ok (this is literally adapted from NSUML),IMPLEMENTATION
//TODO: Open in message frame //TODO: Handle also message attachments from OpenInComposer action,DESIGN
