text,label
"/**
     * Returns all substates some composite state contains.
     * <p>
     * TODO: {@link #getAllPossibleSubvertices(Object)} and
     * {@link #getAllSubStates(Object)} are duplicates as implemented for MDR.
     * It isn't clear from the Javadoc or usage whether they should do different
     * things or this just happened because no one noticed we already had
     * another method.
     * 
     * @param compState
     *                the given compositestate
     * @return all substates
     */",DOCUMENTATION
// why does this matter?,DESIGN
"/*
         * Install the trap to ""eat"" SecurityExceptions.
         *
         * NOTE: This is temporary and will go away in a ""future"" release
         * http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=4714232
         */",DESIGN
"/*
	 * TODO: This should not be public. Check all usages of it
	 * and put appropriate methods in an API object.
	 */",DESIGN
"// TODO: ActionState, CallState, and SubactivityState have been replaced // in UML 2.0 by explicitly modeled Actions",DESIGN
// not needed,IMPLEMENTATION
// TODO: Test if the generated string is correct.,TEST
// TODO @author fdietz: no paging used currently // show only first 5 results,DESIGN
"// TODO: This appears to expect that the UML 1.3 tag name // will appear as a property name in an event, but with the // UML 1.4 switch to TagDefinitions, this won't work",DEFECT
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return String
	 * @param String
	 *            Name
	 *  
	 */",DOCUMENTATION
// TODO: Perhaps use a HashSet or other collection with faster lookup // performance in case our callers are doing naive .contains() lookups,DESIGN
"/**
 * Tests for the DiagramSettings.
 *
 * TODO: Test chaining of settings.
 *
 * @author Tom Morris (based on TestProjectSettings by Michiel)
 */",TEST
//set the property values // Note: this may have already been done by another instance of // this DataType created to handle a different column.,DESIGN
// TODO: don't require pop,DEFECT
"/*
     * TODO add tests to check for: - name clash - long option abbreviations
     * (match shortest unique abbreviation)
     */",TEST
/* Testing: Does not fire. Conflict with CrNameConflict. */,TEST
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return String
	 * @param String
	 *            Name
	 *  
	 */",DOCUMENTATION
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * 
	 * @param Attrs
	 *            Hashtable to use as the attributes
	 *  
	 */",DOCUMENTATION
"// OK, this is a hack.  Currently, when precision == scale, I have  // no way to determine if this is valid for the actual data.  The // problem comes when the source db's precision/scale are greater -  // or reported to be greater - than the precision/scale of the  // destination db.  In this case, it maximimizes both for the  // destination, causing a definition that allows 0 digits to the  // left of the decimal.  Trouble is, without looking at the actual // data, there is no way to tell if this is valid - in some cases // it will be ok (0.0000000789) in others it will not be ok (100.123). // So for now, make the scale be approx. one-half of the precision // to accomodate the most digits to the left and right of the decimal // and hopefully that covers the majority of cases.",DESIGN
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return boolean
	 * @param XmlElement
	 *            E
	 *  
	 */",DOCUMENTATION
// FIX replace type() == ... with isInstanceOf(...),IMPLEMENTATION
// TODO check conformancy to specification,DOCUMENTATION
//TODO add tests for ReportSaveGraphics,TEST
// TODO: don't require pop,DEFECT
// TODO: not in UML 2,DEFECT
// TODO display warning dialog as this can take some time,DEFECT
//DMS this is totally untested.,TEST
// TODO is it possible to use more than one variable?,IMPLEMENTATION
// XXX - we are committing CombiningChar and Extender here,DESIGN
// TODO: Does this still need to be synchronized? If so then explain why.,DOCUMENTATION
"/**
     * TODO: Document! What does this do?  Interacts with event pump in some manner
     * 
     * @param objects new objeccts
     */",DOCUMENTATION
// Some dbs (like McKoi) make -1 the default for scale.  Apply the  // same hack as above.,DESIGN
/*TODO create javadocs for class */,DOCUMENTATION
// Need better test for Windows,TEST
"/* TODO: If this is an ordered list, then you have to
                        add in the right location! */",DEFECT
"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",DESIGN
// TODO: This should listen for new target events  // fired by WizStep.updateTabToDo so that we // can decouple it from the ProjectBrowser.,DESIGN
"/**
     * Tests CopyHelper without using stereotypes.
     * <p>
     * The test is using the tree of objects:
     * 
     * <pre>
     *              model
     *              /   \
     *            p1     p2
     *           /  \
     *      class_  nestedPackage
     *                \
     *                interface_
     *                  \
     *                  attribute
     * </pre>
     * 
     * TODO: This test doesn't match the MDR implementation because it expects
     * the contents of a namespace to be copied.  It is disabled until it can
     * be fixed to run with both MDR and eUML. - tfm 20070820
     * 
     * @author Bogdan
     */",DEFECT
// The application should have checked for availability at // startup. // For tests we would expect unix developers to be correctly // configured. // Replace with an assert when we are JRE1.4+,TEST
"// while its broken to have a null // symlinkPath, some older plugins // might...",DEFECT
//DMS this is totally untested.,TEST
"// DB delete worked correctly, so now delete from table //IMPORTANT: The user and the creator both work through the // SortableTableModel, not the Actual model.  Thus the row // indexes to delete are given in the SortableTableModel row numbers, // so we must work through that model model to actually do the delete.",DESIGN
"// If c2 is empty, then we're done (or there is a // cycle in the message graph, which would be bad) If // c2 has more than one element, then the model is // crappy, but we'll just use one of them anyway",DESIGN
// TODO is it possible to use more than one variable?,IMPLEMENTATION
"// since Java 1.4 //return normalizedPath.split(""/""); // workaround for Java 1.2-1.3",DESIGN
//TODO find a decent name before documenting,DOCUMENTATION
"/**
 * Test creation of Collaboration diagrams.
 * TODO: Test creating on an operation.
 *
 * @author jaap.branderhorst@xs4all.nl
 * @since Jan 9, 2003
 */",TEST
/* two plugins provide same class! */,DEFECT
"//process doesn't die properly under this combination, //thus test fails.  No workaround?",TEST
// TODO: Delete Me,DESIGN
//TODO: Test Mac keyboard accelerator changes done here by mlivingstone // shortcut key,TEST
//TODO (@author fdietz): Add proper description here,DOCUMENTATION
// FIXME: show a dialog with the error,IMPLEMENTATION
"// TODO: the '\n' literal here should be a test against REToken.newline, // which unfortunately may be more than a single character.",TEST
// TODO : still need to make CollectionPersisters EntityMode-aware,IMPLEMENTATION
// TODO: need more tests,TEST
// If we don't always show the scrollbars the whole DataTypePreferencesPanel is flickering like hell.,DEFECT
// TODO: property name will need to be updated for UML 2.x // Unfortunately we can specify two property names here,IMPLEMENTATION
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return boolean
	 * @param XmlElement
	 *            E
	 *  
	 */",DOCUMENTATION
// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,DESIGN
"// TODO this is really ineffient, and potentially a problem everytime anyone require's something. // we should try to make LoadPath a special array object.",DESIGN
// TODO: Bobs says - what is the purpose of this flag? Please document.,DOCUMENTATION
"// TODO: make setBounds, calcBounds and updateBounds consistent",DEFECT
"// NOT USED transient protected ThreadGroup THREADGROUP = null; // Anyway, was this supposed to be the class from java.lang, or // jmeter.threads?",DESIGN
// Need better test for Windows,TEST
"// TODO: If ActionCopy is no longer a singleton, how shall //       this work?",DEFECT
"// add an entry for this type of entity. // we can be assured that all referenced entities have already // been processed, // so specify that this entity is with the latest batch. // doing the batch number before adding the name to the list is // a faster way to get an accurate number.",IMPLEMENTATION
"// This was a getOpt with one mandatory arg, but it did not work // so I am parsing it for now.",DEFECT
"/**
 * This is the interface for registering interest in events sent from
 * the model component.<p>
 *
 * Neither the registration or unregistration, nor the events themselves
 * contain any reference to the model implementation.  Instead they
 * use the {@link java.beans.PropertyChangeListener},
 * {@link java.beans.PropertyChangeEvent} to
 * deliver events.<p>
 *
 * The reference to the listener is a WeakReference so you don't need to
 * call removeWHATEVERListener, you can just forget about your listener
 * and it is eventually finalized and removed. This also means that you
 * will have to keep a reference to your listener while it is active.
 * Since the garbage collecting mechanism is not really deterministic
 * a forgotten about listener might still receive events. Unless it can
 * handle them in a harmless way, this approach should not be used.
 *
 * TODO: (Is this still true or does it refer to the NSUML
 * implementation? - tfm 20051109)
 * (This is part of the contract that is established between the Model
 * subsystem and its users. If that is not fulfilled by the current
 * implementation, then the current implementation is incorrect.
 * Linus 20060411).<p>
 *
 * TODO: What event names?
 * The event names generated are {@link String}s and their values and
 * meanings are not really well documented. In general they are the
 * name of an an association end or attribute in the UML metamodel.<p>
 *
 * Here are some highlights:<ul>
 * <li>""remove"" - event sent when the element is removed.
 * </ul>
 *
 * @author Linus Tolke
 */",DESIGN
"// TODO do tests for allInstances (8.5.11), // even though it is not yet supported",DEFECT
"// For a one-to-many, a <bag> is not really a bag; // it is *really* a set, since it can't contain the // same element twice. It could be considered a bug // in the mapping dtd that <bag> allows <one-to-many>.",DEFECT
"// TODO: fix testcase //assertEquals(""filter result"", true, result);",TEST
"/** rb_mod_remove_cvar
     *
     * FIXME: any good reason to have two identical methods? (same as remove_class_variable)
     */",DESIGN
// TODO: This is probably an undesirable side effect unless the user // confirms it.  Placing an element on a second diagram is going to // potentially change its namespace. - tfm 20061208,DEFECT
// TODO: - please add some javadoc - ugly classname also,DOCUMENTATION
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return Vector
	 *  
	 */",DOCUMENTATION
// TODO: Add safety check for taintedness,IMPLEMENTATION
//        cleanAllExtentsBut(model); // TODO: why is this causing a crash?!?,TEST
// REMIND: convert arg list Vectors here?,IMPLEMENTATION
// JASON: Do we need this? //		getSQLPanel().selected();,DESIGN
"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",DESIGN
"/*
             * TODO: This code manually processes the ElementImports of a
             * Package, but we need to check whether MDR already does something
             * similar automatically as part of its namespace processing.
             * - tfm - 20060408
             */",DESIGN
"/**
     * Parse a Message textual description.<p>
     *
     * TODO: - This method is too complex, lets break it up. <p>
     *
     * @param umlMessage the UML Message object to apply any changes to
     * @param s   the String to parse
     * @throws ParseException
     *            when it detects an error in the attribute string. See also
     *            ParseError.getErrorOffset().
     */",DESIGN
"// very subtle... if we leave this for // ensurePhysicalLineIsVisible(), an // extra line will be added to the // scroll line count.",DEFECT
"// if we don't have opt args, start after args (they will be assigned later) // this is for crap like def foo(a = (b = true; 1)) which numbers b before a // FIXME: only starting after required args, since opt args may access others // and rest args conflicts with compileRoot using ""0"" to indicate [] signature.",DESIGN
// This doesn't work in UML2: both owner and property needed!,DEFECT
"/* TODO: In this case, the properties panel
                 is not updated with the changed expression! */",DEFECT
"// FIXME: we should also support orgs that use capitalized package // names (including, embarrassingly, the one I work for), but this // should be enabled by a system property, as the expected default // behavior for an upper-case value should be (and is) to treat it // as a class name, and raise an exception if it's not found ",DESIGN
"// We clone dynamic scope because this will be a new instance of a block.  Any previously // captured instances of this block may still be around and we do not want to start // overwriting those values when we create a new one. // ENEBO: Once we make self, lastClass, and lastMethod immutable we can remove duplicate",DESIGN
"// Note: Registry based authority is being removed from a // new spec for URI which would obsolete RFC 2396. If the // spec is added to XML errata, processing of reg_name // needs to be removed. - mrglavas.",DESIGN
// FIXME: \r logic needed,IMPLEMENTATION
"// Status as of Nov. 2008 - Figs created, property panels exist, more // work required on explorer and assumptions about models not being // nested - tfm",DEFECT
// TODO: 3 times calculate the same value below,IMPLEMENTATION
"/**
     * Compute which critics should be active (i.e., they can be
     * applied by applyAllCritics) for a given Designer. <p>
     *
     * Note: I am setting global data, i.e. the
     * isEnabled bit in each critic, based on the needs of one designer.
     * I don't really support more than one Designer.
     * Which is why each designer
     * (if we would support more than one designer)
     * has his own Agency.
     *
     * TODO: should loop over simpler list of critics, not CompoundCritics
     *
     * @param d the designer
     */",IMPLEMENTATION
/*TODO add javadocs */,DOCUMENTATION
//ie. the subquery! yuck!,DESIGN
"// FIXME: fails here. // The current behavior appears intentional (ie the test is wrong) - tfm //        assertNull(""The profile stereotype named \"""" //            + ProfileMother.STEREOTYPE_NAME_ST + ""\"" shouldn't be found."", //            findModelElementFromNamespace( //                StereotypeUtility.getAvailableStereotypes(aClass), //                ProfileMother.STEREOTYPE_NAME_ST, profileModel));",DEFECT
// TODO: Move to different class?,DESIGN
"/**
     * For modules, it would be useful to be able to remove their factories.
     * <p>
     * 
     * TODO: The effect of this method is not yet tested!
     * 
     * @param factory
     *            the factory to remove
     */",TEST
"// dialogs fuck things up if a menu is visible, etc! //new BeanShellErrorDialog(view,e);",DEFECT
"/*
     * TODO: Work in progress here to allow multiple details panes with
     * different contents - Bob Tarling
     */",DESIGN
// TODO should this be done even if not a full test plan? // and what if load fails?,TEST
// These don't appear to work. // rowHeaderTableCol1.setResizable(true); // rowHeaderTableCol2.setResizable(true); // cornerTableCol1.setResizable(true); // cornerTableCol2.setResizable(true);,DEFECT
// FIXME: not correct exception,DEFECT
// TODO only clear the relevant entry - if possible...,DESIGN
// TODO: call ruby method,IMPLEMENTATION
// XXX is this code still necessary? is there any 1.2+ port? // Pull in *.zip from packages directory,DESIGN
"// TODO do tests for infix operators (8.4.7), // even though it is not yet supported",TEST
"// FIXME: we've cloned the chart, but the dataset(s) aren't cloned // and we should do that",DEFECT
// the generated classes must not be added in the generic JAR! // is that buggy on old JOnAS (2.4) ??,DEFECT
// FIXME missing full tests for leap year,TEST
// FIXME can't use static; would interfere with other runtimes in the same JVM,DEFECT
// temporary hack to handle non-Ruby values // will come up with better solution shortly,DESIGN
// This could be smarter...,DESIGN
// FIXME correct year calculation,DEFECT
"// if we have anything or multiple elements selected, // we don't do anything // TODO: We need to support multiple selection. // See issue 2552: http://argouml.tigris.org/issues/show_bug.cgi?id=2552",DEFECT
"// Predecessors used to be not implemented, because it // caused some problems that I've not found an easy way to handle yet, // d00mst. The specific problem is that the notation currently is // ambiguous on second message after a thread split. // Why not implement it anyway? d00mst // TODO: Document this ambiguity and the choice made.",DOCUMENTATION
// Really ought to have a CriticException to throw here.,DEFECT
"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration",DESIGN
//TODO (@author fdietz): Add proper description here,DOCUMENTATION
//   public Object getGoalInfo(String goal) { //     return _goals.getProperty(goal); //     /* TODO: we need a better representation of goals */ //   },DESIGN
"// Apparently, this method is never called.",IMPLEMENTATION
"//TODO: arithmetic expressions, multiple new Foo(...)",IMPLEMENTATION
"// looks bad with the OS X L&F, apparently...",DEFECT
"// RDMS does not directly support the trim() function, we use rtrim() and ltrim()",DEFECT
"/**
     * Test the constructor used for loading a profile from a Jar file.
     * TODO: Test FigNode!
     *
     * @throws Exception if something goes wrong
     */",TEST
// don't call super.close() because that reader is used // on other places ...,DESIGN
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return Enumeration
	 *  
	 */",DOCUMENTATION
// TODO @author hubms: copied from frederiks search builder,DESIGN
// TODO check conformancy to specification,DOCUMENTATION
"// Bug 2480365: It is very important to get the URI from the URL and not simply do  // new File(url.getFile()).  In the case where the path contains spaces, they get encoded as %20 in // the string returned from url.getFile().  java.io.File doesn't know how to deal with them  // (i.e. replace them with spaces) and the resulting File is rendered non-existent. ",DEFECT
//TODO find a decent name before documenting,DOCUMENTATION
// TODO: Use reflection against the test case to ensure that it // does not import non-ArgoUML classes,IMPLEMENTATION
"/* Strange, but the Link.getConnection()
         * returns a Collection, not a List!
         * This is a bug, compared to the UML standard (IMHO, mvw).
         * Hence, the LinkEnd is added to the end instead... */",DEFECT
"// doesn't work: Depending on the compression engine used, // compressed bytes may differ. False errors would be // reported. // assertTrue(""File content mismatch"", // FILE_UTILS.contentEquals(project.resolveFile(""expected/asf-logo-huge.tar.bz2""), // project.resolveFile(""asf-logo-huge.tar.bz2"")));",TEST
"// TODO: turn off readable? am I reading this right? // This only seems to be used while duping below, since modes gets // reset to actual modes afterward //fptr->mode &= (m & FMODE_READABLE) ? ~FMODE_READABLE : ~FMODE_WRITABLE;",IMPLEMENTATION
"// filter out any Java primitive names // TODO: should check against all Java reserved names here, not just primitives",IMPLEMENTATION
// TODO: Fix this so that new sequence diagrams are tested,TEST
//borrowed from TokenFilterTest,DESIGN
// TODO: don't require pop,DEFECT
"// TODO: Perhaps we can tell the user when they click ""Copy Table"" // if the source session is Axion and they want primary keys that // it's not possible.",IMPLEMENTATION
// TODO: This requires that the tests be run with assertions // enabled which isn't guaranteed in all environments.,TEST
//TODO (@author fdietz): i18n,DESIGN
// TODO: full-precision remainder is 1000x slower than MRI!,DEFECT
"// TODO: We can't have a global ""current"" language // NotationProviderFactory2.setCurrentLanguage(newLanguage);",DEFECT
// TODO: Make another pass to deal with overlaps?,IMPLEMENTATION
// not needed,IMPLEMENTATION
// Andreas: this is just temporary for the uml2 pre-alpha versions.,DESIGN
// TODO: Generalize extension and remove critic specific stuff,DESIGN
"/**
	 * Gets the location of an external commandline tool.
	 * <p>
	 * TODO: test this method
	 * 
	 * @param toolID
	 *            id of tool
	 * @return location of tool
	 */",TEST
//use of a stringbuffer to workaround a JDK bug,DESIGN
"/** rb_obj_id
     *
     * Return the internal id of an object.
     *
     * FIXME: Should this be renamed to match its ruby name?
     */",DESIGN
// TODO: need more tests,TEST
// WARNING: The GEF implementation of the OutputStream version of  // this method doesn't work - tfm - 20070531,DEFECT
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @param out
	 *            OutputStream to print the data to
	 *  
	 */",DOCUMENTATION
"// TODO (@author waffel): encrypt AND sign dosN#t work. The message is // always only // encrypted. We need a function that knows, here // is an encrypted AND signed Message. Thus first encyrpt and then // verifySign the message // if this message is signed/encrypted we have to use // GnuPG to extract the decrypted bodypart // - multipart/encrypted // - multipart/signed",DESIGN
// TODO check conformancy to specification,DOCUMENTATION
// Fix for this bug: // -- Put a mode into the user dir with the same name as one //    on the system dir. // -- Reload edit modes. // -- Old mode from system dir still used for highlighting //    until jEdit restart.,DEFECT
// we might need to perform a DST correction,DESIGN
"/* TODO: We should use implicit nil for body, but problem (punt til later)*/",DEFECT
"/**
 * Test read compressed models, mainly to verify the correct reading of
 * AndroMDA profiles.
 * TODO: Move this test into argouml base when we will want to read also zip
 * file.
 *
 * @author lmaitre
 */",TEST
"// TODO: replace all this url2 mess with a proper method // ""areEquivalent(url1, url2)"" that // would also ignore case in protocol and host names, etc. -- use that // method in the CookieManager too.",DESIGN
"// this is the wrong test if the remote OS is OpenVMS, // but there doesn't seem to be a way to detect it.",TEST
// check first that it is not already loaded otherwise // consecutive runs seems to end into an OutOfMemoryError // or it fails when there is a native library to load // several times. // this is far from being perfect but should work // in most cases.,DEFECT
// TODO: should not be using assert here but I don't want to change to // IllegalStateException at lead up to a release as I don't know how // much testing is done with assert on.,TEST
//TODO replace with proper Exception // return with an error,DESIGN
// TODO: create the child index ST,IMPLEMENTATION
//TODO (@author fdietz): i18n,DESIGN
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * Constructor
	 * 
	 * @param Name
	 *            String
	 * @param Data
	 *            String
	 *  
	 */",DOCUMENTATION
"/* We need to extend the ExtensionMechanismsFactory so that 
                 * we can replace the above deprecated call with something like this: */",IMPLEMENTATION
"/* MVW: for this case, I had to move the
                     * call to setSelectedItem() outside the ""buildingModel"",
                     * otherwise the combo does not update
                     * with the new selection. See issue 5418.
                     **/",DESIGN
"/**
 * Class to display graphics for a UML SynchState in a diagram. <p>
 * 
 * TODO: If the font increases, the circle should grow, too.
 *
 * @author pepargouml@yahoo.es
 */",DEFECT
//{{{ Methods that really shouldn't be public...,DESIGN
"/**
     * Tests if the list with namespaces defined in getValidNamespaceClasses
     * contains only valid namespaces.
     *
     * TODO: This test does not test anything, really!
     */",TEST
// TODO: don't require pop,DEFECT
"// TODO - charset? // TODO this should really be request data, but there is none",DESIGN
// Need better test for Windows,TEST
"/*
       * This won't work on Derby where non-varchar columns cannot be altered
       * among other restrictions.
       * 
       * TableColumnInfo nullintVC = getVarcharColumn(""nullint"", true, ""defVal"",
       * ""A varchar comment""); String alterColTypeSQL =
       * dialect.getColumnTypeAlterSQL(firstCol, nullintVC); runSQL(session,
       * alterColTypeSQL);
       */",DEFECT
"/**
 * Well-formedness rule for Package. Check that the alias for an imported
 * element doesn't conflict with any existing name. Section 4.14.3.3 of UML 1.4
 * spec.
 * <p>
 * Other types of name conflicts in a Namespace are checked by
 * {@link CrNameConflict}.
 * <p>
 * TODO: MVW: If an Alias is the same as another class' name, then this critic
 * fires, but the explanation and wizard are wrong!
 */",DOCUMENTATION
"/*
     * TODO: needs documenting, why synchronized?
     */",DOCUMENTATION
"// The property is an id's thing -- either a property // or a path.  We need to make sure // that the object was created with the given id. // We don't have an adequate way of testing the actual // *value* of the Path object, though...",TEST
// TODO: don't require pop,DEFECT
"// TODO: pipe handler to be reopened with path and ""w"" mode",IMPLEMENTATION
"/**
	 * Gets the location of an external commandline tool.
	 * <p>
	 * TODO: test this method
	 * 
	 * @param toolID
	 *            id of tool
	 * @return location of tool
	 */",TEST
"// while this might be questionable, some // menus depend on properties",DESIGN
// TODO: This creates a dependency on the Critics subsystem. // Instead that subsystem should register its desired menus and actions.,DESIGN
// TODO: don't require pop,DEFECT
// TODO: What is this trying to do? It's never going to get called - tfm // really dirty hack to remove unwanted listeners,DESIGN
"/*
     * URGENT: TODO - sort out equals and hashCode() - at present equal
     * instances can/will have different hashcodes - problem is, when a proper
     * hashcode is used, tests stop working, e.g. listener data disappears when
     * switching views... This presumably means that instances currently
     * regarded as equal, aren't really equal.
     *
     * @see java.lang.Object#hashCode()
     */",DEFECT
"// TODO: fix layout to look good, even if there's not enough information provided",DESIGN
// TODO: Document why we catch this.,DOCUMENTATION
"/* TODO: We should have all the information that is required in the
         * NotationSettings object */",DEFECT
// TODO: Formalize conversion mechanisms between Java and Ruby,IMPLEMENTATION
//TODO - move to JOrphanUtils?,DESIGN
// ?W  | boolean | True if file1 exists and is writable by the real uid/gid // FIXME: Need to implement an writable_real_p in FileTest,TEST
//TODO enable some proper tests!!,TEST
// TODO: don't calculate the same value 3 times,IMPLEMENTATION
// If we are not visible most likely // we're being deleted. // TODO: This indicates a more fundamental problem that // should be investigated - tfm - 20061230,DEFECT
// TODO: may not work on all OSes?,DEFECT
// SSS FIXME: Verify semantics of this instruction,DEFECT
// TODO replace repeated substr() above and below with more efficient method.,DESIGN
"// XXX Wrong, but will have to do for now",DEFECT
"// TODO: need to isolate the ""current"" thread from class creation",DEFECT
"/* TODO: The recurrence goes in front of the action?
                 * Does this not contradict the header JavaDoc? */",DOCUMENTATION
// TODO: It would be nice to throw a better error for this,DESIGN
// hacked BufferIORequest to send VFSUpdates in case // two stage save is off now...,DESIGN
// TODO: don't calculate the same value 3 times,IMPLEMENTATION
// TODO: Removed from UML 2.x,IMPLEMENTATION
"// _compileCheckBox = new JCheckBox(); // nameButton(_compileCheckBox, ""checkbox.compile-generated-source""); // TODO: Implement the compile feature. For now, disable the checkbox. // _compileCheckBox.setEnabled(false); // southPanel.add(_compileCheckBox, BorderLayout.SOUTH);",IMPLEMENTATION
"/**
     * Finds a type in a model by name
     *
     * FIXME: duplicated from the method with the same name in
     * org.argouml.profile.internal.ModelUtils.
     *
     * @param s the type name
     * @param model the model
     * @return the type or <code>null</code> if the type has not been found.
     */",DESIGN
"/**
 * TestCases for {@link XSLTProcess} task.
 * XXX merge with {@link XsltTest}?
 * @version 2003-08-05
 */",TEST
/*TODO add javadocs */,DOCUMENTATION
// TODO: Remove the casting to DiagramFactoryInterface2 // as soon as DiagramFactoryInterface is removed.,DESIGN
// Hack: save the package for any transaction controllers,DESIGN
//TODO (@author fdietz): Add proper description here,DOCUMENTATION
// TODO: test that surrogate value is legal.,TEST
"/**
 * Test delivery of Model events.
 *
 * TODO: We have not documented exactly what events arrive and when.
 *
 * @author Linus Tolke
 */",DOCUMENTATION
"/**
 * TODO: JavaDoc
 * 
 * @author Colin Bell
 */",DOCUMENTATION
// Is getName() ok?  test with 1.1,TEST
"/**
     * TODO: Document! What does this do?  Interacts with event pump in some manner
     * 
     * @param objects new objeccts
     */",DOCUMENTATION
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return String
	 * @param String
	 *            Name
	 *  
	 */",DOCUMENTATION
/*TODO create javadocs for class */,DOCUMENTATION
// TODO: Bob says - tabs that listen for target changes // should register themselves not expect DetailsPane to // listen and pass on the event. Otherwise these tabs // always rely on DetailsPane. TabToDoTarget and TabProps // currently listen directly.,DESIGN
"// Note that the way they are sorted, the values of index[i++] always increase, // so the objects are added from right to left in the list. // // EATM  TODO // // We could make this more efficient by grouping the adds when indices increment by one, // so that a single grouped notification would result. //",DESIGN
// TODO: figure out a more reliable way to handle OTHER type // which indicates a database-specific type.,DESIGN
"// In case this is called by the AWT thread, log a message - this is most likey a bug",DEFECT
// TODO: don't require pop,DEFECT
"// TODO: The following rather than the above is probably the correct // way to search // stereo = findStereotype(obj, null, name);",DEFECT
// This doesn't actually seem to work but it *might* // work on some dbs. Also it doesn't work if there // are multiple columns of results because it // is not accounting for the suffix: // return new String[] { getDiscriminatorColumnName() };,DEFECT
"/**
 * This class manages the windows for the application.
 *
 * TODO: Correct these notes
 * <p>When a session closes the window manager will ensure that
 * all of the windows for that sesion are closed.
 * <p>Similarily when a window is closed the windows manager will ensure that
 * references to the window are removed for the session.
 *
 * JASON: Prior to this patch there was some code movement from this class to
 * Sessionmanager. The idea being that Sessionmanager was the controller.
 * Do we still want to do this? Remember in the future there will probably be
 * an SDI as well as MDI version of the windows.
 *
 * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>
 * @author <A HREF=""mailto:jmheight@users.sourceforge.net"">Jason Height</A>
 */",DOCUMENTATION
// TODO: 2nd next() for single hasNext(),IMPLEMENTATION
"/**
     * Make use of the default visibility, which is public...
     * TODO: centralise this knowledge.
     *
     * @see org.argouml.uml.diagram.ui.AbstractActionRadioMenuItem#valueOfTarget(java.lang.Object)
     */",DOCUMENTATION
// Feb 4 2000 5:30 PM // Catch Throwable here rather than Exception. // Kaffe's implementation of Runtime.exec throws java.lang.InternalError.,DEFECT
// TODO improve the error handling,DESIGN
// TODO: I18N required,IMPLEMENTATION
// TODO some more invalid sequence tests needed,TEST
"/*
     * TODO: Prove that this works. 
     * The TestUMLAssociationRoleBaseComboBoxModel does not cut it. 
     * 
     * @see org.argouml.uml.ui.UMLComboBoxModel#addOtherModelEventListeners(java.lang.Object)
     */",TEST
// TODO: This is updating model on a per character basis as // well as unregistering/reregistering event listeners every // character - very wasteful - tfm,IMPLEMENTATION
"// On Unix, set permissions of port file to rw-------, // so that on broken Unices which give everyone read // access to user home dirs, people can't see your // port file (and hence send arbitriary BeanShell code // your way. Nasty.)",DESIGN
// TODO: Why is this not executed?  Remove if not needed - tfm,DESIGN
"/* TODO: The recurrence goes in front of the action?
                 * Does this not contradict the header JavaDoc? */",DOCUMENTATION
// not needed,IMPLEMENTATION
"// Cast to int required as Dimension::setSize(double,double) // doesn't appear to do anything in JDK1.2.2.",DEFECT
// TODO: set the total for the progress bar.,IMPLEMENTATION
"/**
     * This array really shouldn't be here.
     * Again, for historical purposes it is.
     *
     * <p>FIXME: This array should be in a private or package private
     * location, since it could be modified by malicious code.</p>
     */",DESIGN
// not needed,IMPLEMENTATION
"/**
 * An output stream that compresses into the BZip2 format (without the file
 * header chars) into another stream. TODO: Update to BZip2 1.0.1
 *
 * @author <a href=""mailto:keiron@aftexsw.com"">Keiron Liddle</a>
 */",IMPLEMENTATION
// Fix path to allow the use of UNC URLs,IMPLEMENTATION
"/**
	 * Gets the location of an external commandline tool.
	 * <p>
	 * TODO: test this method
	 * 
	 * @param toolID
	 *            id of tool
	 * @return location of tool
	 */",TEST
// TODO: non-strict option,IMPLEMENTATION
// TODO: Why aren't we throwing an exception here? // Returning null results in NPE and no explanation why.,IMPLEMENTATION
// TODO: don't require pop,DEFECT
// TODO: don't require pop,DEFECT
//set the property values // Note: this may have already been done by another instance of // this DataType created to handle a different column.,DESIGN
"/**
     * TODO: Document!
     *
     * @deprecated for 0.28 by tfmorris.  Use
     * {@link #UMLActivityDiagram(String, Object, GraphModel)}.
     */",DOCUMENTATION
// IMPORTANT: Receive the block argument before the opt and splat args // This is so that the *arg can be encoded as 'rest of the array'.  This // won't work if the block argument hasn't been received yet!,DEFECT
"// TODO: We overflow on large files...We could increase to long to limit // this, but then the impl gets more involved since java io APIs based on // int (means we have to chunk up a long into a series of int ops).",DEFECT
// TODO: don't require pop,DEFECT
"/*
             * Add fix for Deadlocks, see:
             * 
             * See https://issues.apache.org/bugzilla/show_bug.cgi?id=48350
            */",DESIGN
