text,label
"//TODO: always true for now, but not if we later decide to support elements() in the from clause",IMPLEMENTATION
//TODO: proxies!,IMPLEMENTATION
// TODO: Why can't we use ActionAddExistingNodes here? Bob.,DESIGN
"// TODO: the '\n' literal here should be a test against REToken.newline, // which unfortunately may be more than a single character.",TEST
"// This would be sensible, but does not work: // public int hashCode() // { // return propMap.hashCode(); // }",DEFECT
"// TODO: Can we get this info from UML2 plugin? // Perhaps collect all References in the metamodel, filter for those // which represent containments and find the types on either end - tfm",DESIGN
// modules are included with a shim class; we must find that shim to handle super() appropriately,DESIGN
"// The following debug line is now the single most memory consuming // line in the whole of ArgoUML. It allocates approximately 18% of // all memory allocated. // Suggestions for solutions: // Check if there is a LOG.log(Level.FINE,String, String) method that can // be used instead. // Use two calls. // For now I (Linus) just comment it out. // LOG.log(Level.FINE, ""applying critic: "" + _headline);",IMPLEMENTATION
// TODO: This won't work when the column has values with quotes in them. // Use PreparedStatements instead.,DEFECT
/* Testing: Does not fire. Conflict with CrNameConflict. */,TEST
// TODO: allow the user to specify ignore case or preserve case.,IMPLEMENTATION
// TODO: Ruby unlocks the string here,IMPLEMENTATION
"/* TODO: correctly implement next function
                 * in the model subsystem for
                 * issue 1942: */",IMPLEMENTATION
// not implemented yet,IMPLEMENTATION
//note that this implementation is kinda broken //for components with many-to-one associations,DEFECT
// XXX - shouldn't this always return false in isolated mode?,DESIGN
// TODO: Do we want all enabled tabs to listen or // only the one that is selected/visible? - tfm,IMPLEMENTATION
// this method is a nightmare,DESIGN
// TODO: Only setAccessible to account for pattern found by // accessing constants included from a non-public interface. // (aka java.util.zip.ZipConstants being implemented by many // classes),DESIGN
// TODO: proper sign,DEFECT
// I wonder if the lack of this broke anything in the // past?,DEFECT
"// if we don't have opt args, start after args (they will be assigned later) // this is for crap like def foo(a = (b = true; 1)) which numbers b before a // FIXME: only starting after required args, since opt args may access others // and rest args conflicts with compileRoot using ""0"" to indicate [] signature.",DESIGN
"// dump the trace and continue // this is currently only here for Android, which seems to have // bugs in its enumeration logic // http://code.google.com/p/android/issues/detail?id=2812",DEFECT
// TODO: don't require pop,DEFECT
// FIXME missing full tests for leap year,TEST
// Hack... need a more direct way of obtaining a view? // JEditTextArea.getView() method?,DESIGN
"/**
	 * TODO: Check if Mimer SQL cannot handle the way DB2 does
	 */",IMPLEMENTATION
"// TODO: The following rather than the above is probably the correct // way to search // stereo = findStereotype(obj, null, name);",DEFECT
// TODO: don't require pop,DEFECT
"/* TODO: This needs work...
         * We also need to listen to addition/removal
         * of states to/from a ClassifierInState.
         */",DESIGN
// TODO: what type?,DESIGN
"// TODO: It is a performance drain to load all classes at startup time. // They should be lazy loaded when needed.  Instead of scanning all // classes for ones which implement our loadable module interface, we // should use a manifest entry or a special name/name pattern that we // look for to find the single main module class to load here.  - tfm",IMPLEMENTATION
"/*
     * TODO add tests to check for: - name clash - long option abbreviations
     * (match shortest unique abbreviation)
     */",TEST
"/**
 * TestCases for {@link XSLTProcess} task.
 * XXX merge with {@link XsltTest}?
 * @version 2003-08-05
 */",TEST
"// TODO: Do we want to <<friend>> stereotypes too? //                        || Model.getExtensionMechanismsHelper().hasStereotype( //                        permission, ModelManagementHelper.FRIEND_STEREOTYPE)",DESIGN
"/**
 * TODO: This needs more work.
 * Test e.g. creation when an operation is selected.
 *
 * @author jaap.branderhorst@xs4all.nl
 * @since Jan 9, 2003
 */",TEST
"/**
     * Make use of the default visibility, which is public...
     * TODO: centralise this knowledge.
     *
     * @see org.argouml.uml.diagram.ui.AbstractActionRadioMenuItem#valueOfTarget(java.lang.Object)
     */",DOCUMENTATION
"// ... but if HyperSearch results window is floating, // the workaround causes problems!",DEFECT
// line comments at the end of annotations are not a part of the range of annotation // TODO is not including line comments at the end of annotations a bug?,DEFECT
// TODO: CLONE_SETUP here,IMPLEMENTATION
// 2 aug 2003: OS/2 Java has a broken getCanonicalPath(),DEFECT
"// ModelElement is abstract, so no create tests // TODO: Add any other relevant tests        ",TEST
"/* TODO: correctly implement next function
                 * in the model subsystem for
                 * issue 1942: */",IMPLEMENTATION
"/**
 * This interface contains methods to retrieve objects that represent the
 * different UML types. These objects are use as tokens used to create
 * model elements in some methods.
 *
 * TODO: There are parts of ArgoUML which assume that the objects returned
 * here are Classes.  We should formalize that by changing the return types to
 * match. tfm - 20070620 Bob says - there should be no such assumption in
 * ArgoUML. Can we document where these are?
 * 
 * @see org.argouml.model.UmlFactory#buildConnection(
 *         Object, Object, Object, Object, Object, Object, Object)
 * @see org.argouml.model.UmlFactory#buildNode(Object)
 */",DOCUMENTATION
//TODO clazz is probably always the same as testclass,DESIGN
// not needed,IMPLEMENTATION
// TODO: i18n,IMPLEMENTATION
"/* These next lines for the case that the current namespace
         * is not a valid one... Which of course should not happen,
         * but it does - see the project attached to issue 3772.
         */",DEFECT
"// If it exists, remove it and add it at the end (avoid memory leak)",DEFECT
// TODO: are we intentionally eating all events? - tfm 20060203 // document!,DOCUMENTATION
"//TODO: when this is the entry point, we should use an INNER_JOIN for fetching the many-to-many elements!",DEFECT
// TODO investigate typo in spec!!,DOCUMENTATION
// TODO: create the child index ST,IMPLEMENTATION
// TODO Expression and InstanceValue (how) // If anyone have an example.,IMPLEMENTATION
"// TODO: figure out how to get then name of the table that the trigger  //       is on.  //""and tables.name = ? "" +",IMPLEMENTATION
// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,DESIGN
// TODO: Do we want to use the Project here instead of just its name?,IMPLEMENTATION
// JDK 1.4 workaround,DESIGN
// not needed,IMPLEMENTATION
// TODO: use UndoableEditEvent to make this really work,DESIGN
// Should we use java.naming.security.[principal|credentials] to create the QueueConnection?,DESIGN
"/**
 * Test creation of Collaboration diagrams.
 * TODO: Test creating on an operation.
 *
 * @author jaap.branderhorst@xs4all.nl
 * @since Jan 9, 2003
 */",TEST
"// TODO: Deal with the ""optional"" attribute in the <join> mapping; // this code assumes that optional defaults to ""true"" because it // doesn't actually seem to work in the fetch=""join"" code // // Note that actual proper handling of optional-ality here is actually // more involved than this patch assumes.  Remember that we might have // multiple <join/> mappings associated with a single entity.  Really // a couple of things need to happen to properly handle optional here: //  1) First and foremost, when handling multiple <join/>s, we really //      should be using the entity root table as the driving table; //      another option here would be to choose some non-optional joined //      table to use as the driving table.  In all likelihood, just using //      the root table is much simplier //  2) Need to add the FK columns corresponding to each joined table //      to the generated select list; these would then be used when //      iterating the result set to determine whether all non-optional //      data is present // My initial thoughts on the best way to deal with this would be // to introduce a new SequentialSelect abstraction that actually gets // generated in the persisters (ok, SingleTable...) and utilized here. // It would encapsulated all this required optional-ality checking...",DEFECT
// FIXME: I think we need these pushed somewhere?,DESIGN
// Workaround for JRUBY-4149,DESIGN
"// doesn't work: Depending on the compression engine used, // compressed bytes may differ. False errors would be // reported. // assertTrue(""File content mismatch"", // FILE_UTILS.contentEquals(project.resolveFile(""expected/asf-logo-huge.tar.bz2""), // project.resolveFile(""asf-logo-huge.tar.bz2"")));",TEST
/* The next line does not work: */,DEFECT
"// TODO: Ruby truncates string to specific size here, but our bytelist should handle this already?",IMPLEMENTATION
"/**
 * Test delivery of Model events.
 *
 * TODO: We have not documented exactly what events arrive and when.
 *
 * @author Linus Tolke
 */",DOCUMENTATION
// Fix for this bug: // -- Put a mode into the user dir with the same name as one //    on the system dir. // -- Reload edit modes. // -- Old mode from system dir still used for highlighting //    until jEdit restart.,DEFECT
/* Spacing workaround */,DESIGN
"// Simplify the variables too -- to keep these variables in sync with what is actually used in the when clauses // This is not required for correctness reasons, but only for performance reasons.",DESIGN
// TODO : temporary initial step towards HHH-1907,IMPLEMENTATION
//FB Won't compile with VAJ or NO_JIKES  //FB Object adapter = adapterFactory.adapt(mapping);,DEFECT
// defer argument checking...,DESIGN
"//TODO handle supportsNotNullUnique=false, but such a case does not exist in the wild so far",IMPLEMENTATION
"// vulture thread will periodically expunge dead // entries.  entries are also expunged during 'put' // operations; this is designed to cover the case where // many objects are created initially, followed by limited // put activity. // // FIXME: DISABLED (below) pending resolution of finalization issue //",DEFECT
// TODO: not in UML 2,DEFECT
// Do we need to qualify index names with the schema name?,DESIGN
// TODO: not implemented,IMPLEMENTATION
// TODO: Presumably this is only relevant if // obj is actually a Model or Profile. // An added test of isAModel(obj) or isAProfile(obj) would clarify // what is going on here.,TEST
// TODO Improve extensibility of this!,DESIGN
"/*TODO: Make the tree refresh and expand
                                     * really work in all cases!
                                     */",DEFECT
// TODO: 3 times calculate the same value below,IMPLEMENTATION
"// It is chunked transfer encoding, which we do not really support yet. // So we just read without blocking, because we do not know when to // stop reading, so we cannot block // TODO propery implement support for chunked transfer, i.e. to // know when we have read the whole request, and therefore allow // the reading to block",IMPLEMENTATION
// TODO: This requires that the tests be run with assertions // enabled which isn't guaranteed in all environments.,TEST
// TODO: don't require pop,DEFECT
// todo : potentially look at optimizing these two arrays,DESIGN
"// If it's a jar, clean it up and make it look like a file url",IMPLEMENTATION
// defer argument checking,DESIGN
// TODO: Tooltips,IMPLEMENTATION
// TODO: Make into an assert once I get things like blockbodynodes to be implicit nil,TEST
"// TODO: should also make sure that each of the columns is made ""NOT NULL""",IMPLEMENTATION
// TODO: Should be anything allowed by current diagram,IMPLEMENTATION
"//TODO: would be nice to use false, but issues with MS SQL",DEFECT
// not needed,IMPLEMENTATION
"/**
     * Generate the ""intno"" of the given Message. <p>
     *
     * If the predecessor of the given message has only one successor, then
     * we return the string representation of the given integer. <p>
     * If the predecessor of the given message has more than one successor, then
     * this is a case of parallel execution of messages, e.g.
     * Message 3.1a and Message 3.1b are concurrent within activation 3.1.
     * Hence In this case we use a syntax like: 1a, 1b, 1c.
     *
     * This means that the first successor
     * in the ordered list of successors that has more than one entry
     * will get the postfix a, the second b, etc.
     *
     * TODO: Document exceptional behaviour.
     *
     * @param umlMessage the UML message object to generate
     * the sequence number for
     * @param umlPredecessor the immediate predecessor message (UML object)
     * that has the given message as successor
     * @param position the integer position of the given message
     * within its sequence
     * @return the generated sequence expression string,
     * or null if the given Message was null
     */",DOCUMENTATION
// TODO check if we have to manually set the folder/uid in  // message controller to make this work,DEFECT
"// TODO do tests for allInstances (8.5.11), // even though it is not yet supported",DEFECT
// TODO: improve this test // $NON-NLS-1$ $NON-NLS-2$ // Missing variable name,TEST
// TODO: These 2 should be handled with an Iterator.,DESIGN
// TODO // Plugin supports only the main session window,IMPLEMENTATION
// not needed,IMPLEMENTATION
"// TODO: I18N This needs to be localized, but we don't // have any localization capabilities in the model subsystem //                    Object[] args = { typeName, elemName, alias }; //                  misc.name.element-import.alias = Imported {0}: {1} alias {2} //                    return Translator.localize( //                            ""misc.name.element-import.alias"", args);",DESIGN
// TODO: make this do specific-arity calling,DESIGN
// (should we cache info in not a class case too?),DESIGN
// Should this also fail the sample? // Can happen for incorrect XPath expression,DEFECT
// todo : add support for READ_WRITE ( + NONSTRICT_READ_WRITE ??? ),IMPLEMENTATION
// not very nice but will do the job,DESIGN
// TODO: Make this more efficient for large I/Os,IMPLEMENTATION
"// This is not good... // need a way to update eval without re-installing... // so that we can re-eval params, etc. when classloader changes // look into this",DEFECT
// TODO: full-precision remainder is 1000x slower than MRI!,DEFECT
// TODO: use a generator here,DESIGN
"/**
     * Builds a default implementation for an interface. The interface
     * is not owned by any model element by default. Users should not
     * forget to add ownership.
     *
     * @return Interface
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
// get the right object from the list ... would it be easier to just call getEntity() ??,DESIGN
// FIXME: Throw the right ArgumentError's if the class is missing // or if it's a module.,DEFECT
// defer argument checking...,DESIGN
// quick fix for Ant.java use of property before // initializing the project,DESIGN
// This info is merely a placeholder in the tree that we can use to get index name and // parent name more easily. We probably should create a IndexColumnInfo that has this // extra info in it.,DESIGN
// TODO: consider a conditional feature in the xml panel def for this:,DESIGN
"//TODO: assertion only, could be optimized away",IMPLEMENTATION
"/**
     * Actually instanciate the NetNode and FigNode objects and
     * set the global next mode to ModePlace
     * TODO: should call super, reduce code volume!
     *
     * @see org.tigris.gef.graph.GraphFactory#makeNode()
     */",DESIGN
"// FIXME: create AttrReaderMethod, AttrWriterMethod, for faster attr access",IMPLEMENTATION
// ?W  | boolean | True if file1 exists and is writable by the real uid/gid // FIXME: Need to implement an writable_real_p in FileTest,TEST
// TODO handle filenames,IMPLEMENTATION
"/**
 * A critic to detect when a classifier has to many operations). <p>
 *
 * TODO: exclude getter and setter operations from count
 */",DEFECT
// TODO some more invalid sequence tests needed,TEST
"// let's test which situation we have. 3 Possibilities: // 1. The nodes are already on the diagram, we can use //    canAddEdge for this. // 2. One of the nodes is already on the diagram. The other //    has to be added. // 3. Both of the nodes are not yet on the diagram. // For the time being we will only implement situation 1. // TODO: implement situation 2 and 3.",IMPLEMENTATION
"// The property is an id's thing -- either a property // or a path.  We need to make sure // that the object was created with the given id. // We don't have an adequate way of testing the actual // *value* of the Path object, though...",TEST
//use of a stringbuffer to workaround a JDK bug,DESIGN
// SSS FIXME: Traverse up the scope hierarchy to find the constant as long as the parent is a static scope,IMPLEMENTATION
// Does not appear to be used,DESIGN
// defer argument checking...,DESIGN
// This works only on JDK 1.5 // With JDK 1.4.x fonts will be bold for all SwingSet themes. // See also SwingSet2 demos in JDK 1.4 and JDK 1.5,DEFECT
// TODO: Implement this better,IMPLEMENTATION
// TODO: cannot use generateSuffixes() - it handles the initial suffix differently.,DEFECT
// FIXME: Need to detect magic_comment in 1.9 here for encoding,IMPLEMENTATION
//set the property values // Note: this may have already been done by another instance of // this DataType created to handle a different column.,DESIGN
// TODO: Make this final asap.,IMPLEMENTATION
// TODO: don't require pop,DEFECT
// starts with an alias (old style) // semi-bad thing about this: can't re-alias another alias.....,DEFECT
// TODO: I18N required,IMPLEMENTATION
//TODO: shift block down to bottom,DESIGN
"// This is a work-around for what looks like a bug to me - it is a syntax error to qualify with the  // schema the new table name, but not the old as in: // // ALTER TABLE ""public"".""tablerenametest"" RENAME TO ""public"".""tablewasrenamed"" // // The second ""public"". is apparently not (currently) a valid thing to do.",DESIGN
"/**
     * Create an empty but initialized instance of a UML Method.
     *
     * @return an initialized UML Method instance.
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
// Need to calculate this... just fudging here for now.,IMPLEMENTATION
// FIXME: It may be possible to killpg on systems which support it.  POSIX library // needs to tell whether a particular method works or not,DEFECT
"// this is only needed (afaict) for processing results from the query cache; // however, this cannot possibly work in the case of discovered types...",DEFECT
"/*
         * The UML 2.x package structure is *entirely* different, so we have to
         * remap a bunch of stuff. Names without embedded colons (:) indicate
         * that the entire package is remapped. e.g. Kernel->Core As a matter of
         * fact the only package which did NOT get renamed or moved is UseCases.
         * 
         * TODO: This section is very incomplete. - tfm
         */",DESIGN
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return XmlElement
	 * @param String
	 *            Path
	 *  
	 */",DOCUMENTATION
// TODO: handle TypeDefs,IMPLEMENTATION
"// TODO: A better implementation would be to batch events into // logical groups and update the tree one time for the entire // group, synchronizing access to the model repository so that // it stays consistent during the query.  This would likely // require doing the updates in a different thread than the // event delivery thread to prevent deadlocks, so for right now // we protect ourselves with try/catch blocks.",IMPLEMENTATION
// TODO: Do we have any potential consumers of the unversioned name outside // of the notation subsystem?,IMPLEMENTATION
/* two plugins provide same class! */,DEFECT
// result = this.workingCalendar.getTimeInMillis(); // preceding code won't work with JDK 1.3,DEFECT
// Bug in above method,DEFECT
// sorry - otherwise we will get a ClassCastException because the MockCache // is loaded by two different classloader ...,DESIGN
// SSS FIXME: To be done,IMPLEMENTATION
// TODO: Why aren't we throwing an exception here? // Returning null results in NPE and no explanation why.,IMPLEMENTATION
"// The UML 2.1.1 metamodel is a MOF 2.0 CMOF model, so // we want nodes with // tag=""ownedMember"", attribute xmi:type=""cmof:Class"" // TODO: This code is untested - tfm",TEST
"// TODO: In MRI 1.9, an explicit check for negative length is // added here. IndexError is raised when length is negative. // See [ruby-core:12953] for more details. // // New note: This is actually under re-evaluation, // see [ruby-core:17483].",DEFECT
"// ??? For now, use the same renderer as everyone else. // ?? // ?? IN FUTURE: change this to use a new instance of renderer // ?? for this data type.",DESIGN
// TODO: needs I18N,IMPLEMENTATION
// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,DESIGN
// TODO display warning dialog as this can take some time,DEFECT
"/**
     * TODO: Rewrite this test using reflection against Uml class.
     * 
     * This code has been commented out since September 2003
     */",TEST
"// TODO: Add ""unnamed"" or ""new"" or something? (Localized, of course)",IMPLEMENTATION
"/**
 * SQLFilterAction.java
 *
 * Created on March 22, 2003, 10:55 AM
 *
 * Adapted from SessionPropertiesAction.java by Colin Bell.
 *
 * TODO: CHange name to ContentsTabFilterAction
 */",DESIGN
// TODO // Plugin supports only the main session window,IMPLEMENTATION
"// todo : currently expects that the individual with expressions apply to the same sql table join. //      This may not be the case for joined-subclass where the property values //      might be coming from different tables in the joined hierarchy.  At some //      point we should expand this to support that capability.  However, that has //      some difficulties: //          1) the biggest is how to handle ORs when the individual comparisons are //              linked to different sql joins. //          2) here we would need to track each comparison individually, along with //              the join alias to which it applies and then pass that information //              back to the FromElement so it can pass it along to the JoinSequence",DESIGN
// TODO: Why do we need this when we can just change the font and // achieve the same effect?,IMPLEMENTATION
// TODO: check if it's OK to just get the first zip entry // since the zip file should contain only one xmi file - thn,IMPLEMENTATION
// TODO: Test if the generated string is correct.,TEST
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @param out
	 *            OutputStream to print the data to
	 *  
	 */",DOCUMENTATION
// TODO : currently we really do not handle ValueInclusion.PARTIAL... // ValueInclusion.PARTIAL would indicate parts of a component need to // be included in the select; currently we then just render the entire // component into the select clause in that case.,DEFECT
// TODO: This should listen for new target events  // fired by WizStep.updateTabToDo so that we // can decouple it from the ProjectBrowser.,DESIGN
"// TODO: The below is not strictly correct, but should // cover the case we deal with.  Using a real XML parser // would be better. // Look for XML document has just a single root element",DEFECT
// TODO: Why are these different colors? - tfm,IMPLEMENTATION
// TODO check this,IMPLEMENTATION
// TODO: Needs undo support,IMPLEMENTATION
"/**
     * write TODO: Check if sections are not used within the file and
     * put them as comments at the end of the file.
     * Hint: use a second Map to compare with the used keys.
     *
    * @param filename the file name
     * @param indent the current indentation
     * @param outputLostSections true if lost sections are to be written
     */",IMPLEMENTATION
// TODO: Reconfigure exception handling to distinguish between errors // that are possible due to bad input data and those that represent // unexpected processing errors.,DESIGN
// TODO: decompose getJavaPackageModule so we don't parse fullName,DESIGN
// TODO is it possible to use more than one variable?,IMPLEMENTATION
// TODO: add trace call?,IMPLEMENTATION
// TODO: Get rid of magic numbers!  Figure out which represent line // widths vs padding vs offsets,DESIGN
// TODO: not in UML 2,DEFECT
// not needed,IMPLEMENTATION
// TODO // Plugin supports only the main session window,IMPLEMENTATION
"/**
     * TODO: Not implemented yet. If the given ToDoItem can
     * be fixed automatically, and the user wants that to happen, then do
     * it. Obviously, this depends on the specific Critic and
     * problem. By default this method does nothing.
     *
     * @param item the todo item
     * @param arg the design material (?)
     */",IMPLEMENTATION
// FIXME: This is a system error based on errno,DEFECT
"// TODO: This exception will be thrown during autoscrolling // when the edge of the canvas is reached causing either // the width or height to be ""adjusted"" to a negative value",DEFECT
"// this is such a bad way of doing it, but oh well...",DESIGN
// make it stretch vertically // TODO: The curBody must notify modification,DEFECT
"/*
		Note: this implementation is temporary. We currently keep a flat
		namespace of the base name of classes.  i.e. BeanShell cannot be in the
		process of defining two classes in different packages with the same
		base name.  To remove this limitation requires that we work through
		namespace imports in an analogous (or using the same path) as regular
		class import resolution.  This workaround should handle most cases 
		so we'll try it for now.
	*/",DESIGN
// TODO: consider inherited attributes?,IMPLEMENTATION
// TODO: should have an image of a wizard or some logo,IMPLEMENTATION
// TODO: we can probably release our references to the constantFields // array and static/instance callback hashes at this point. ,IMPLEMENTATION
// TODO: Considering all delete events to be valid like below // is going to cause lots of unecessary work and some problems,DEFECT
"/**
     * The UML 1.4 model elements to test.
     * 
     * TODO: This needs to be updated with a version for UML 2.x.
     */",IMPLEMENTATION
"/**
 * Action to trigger code generation for one or more classes.
 * <p>
 * In fact, only all named classes and interfaces
 * on the active diagram are generated.
 * Or, if this delivers an empty collection, all selected classes, interfaces
 * and the contents of selected packages are generated
 * (independent if they are named or not). <p>
 * TODO: Implement a more logical behaviour.
 */",DESIGN
// TODO: We have some quirk that the a baseClass addition or // removal from a steroetype comes back as an AttributeChangeEvent // rather than an AssociationChangeEvent. This needs further // investigation to see if this can be made consistent.,DESIGN
// turn of focus stealing (workaround should be removed in the // future!),DESIGN
"/* work-around for bug which means we must use ""dbo"" for schema */",DESIGN
"/*
     * TODO this assumes that the redirected response will always immediately follow the original response.
     * This may not always be true.
     * Is there a better way to do this?
     */",DESIGN
"// Should we return fragment as text, rather than text of fragment?",DESIGN
// todo: not serialized yet,DEFECT
// TODO: Formalize conversion mechanisms between Java and Ruby,IMPLEMENTATION
// TODO:  move the above to the plot state,DESIGN
"/**
     * Add a Comment with the given string
     *
     * TODO: Currently a no-op, doc is read only
     *
     * @param text the property
     */",DOCUMENTATION
// TODO: Make another pass to deal with overlaps?,IMPLEMENTATION
// TODO: Add Up/Down buttons to control the ordering of items,IMPLEMENTATION
"// TODO: Setup title correctly. //		setTitle(getTitle() + "": "" + _session.getSessionSheet().getTitle());",DEFECT
"// TODO do tests for infix operators (8.4.7), // even though it is not yet supported",TEST
"// TODO: This is an freopen in MRI, this is close, but not quite the same",DEFECT
// TODO: Can we find a better way to do this than hard coding colour?,DESIGN
//?? Split these 4 functions off into a subclass of BaseFavouriteAction,DESIGN
/*TODO add javadocs */,DOCUMENTATION
"/** Attribute names and values. While the XML spec doesn't require
     *  preserving the order ( AFAIK ), some ant tests do rely on the
     *  exact order. The following code is copied from AttributeImpl.
     *  We could also just use SAX2 Attributes and convert to SAX1 ( DOM
     *  attribute Nodes can also be stored in SAX2 Attributes )
     *  XXX under JDK 1.4 you can just use a LinkedHashMap for this purpose -jglick
     * The only exception to this order is the treatment of
     * refid. A number of datatypes check if refid is set
     * when other attributes are set. This check will not
     * work if the build script has the other attribute before
     * the ""refid"" attribute, so now (ANT 1.7) the refid
     * attribute will be processed first.
     */",TEST
"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return Enumeration
	 *  
	 */",DOCUMENTATION
// SSS FIXME: Should I be returning the operand constructed here?,IMPLEMENTATION
"/**
     * Offset in x & y for depth perspective lines of cube.
     * TODO: This is the same value as the member 'D'in 
     * {@link org.tigris.gef.presentation.FigCube}, but there is
     * nothing enforcing that correspondence.  Things will probably
     * break if they don't match.
     */",DEFECT
// We also show tagged values for UML 1 // TODO: what to do for UML2 here?,IMPLEMENTATION
/* TODO: What if used elsewhere? */,DESIGN
// TODO: handle errors in buffered write by retrying until finished or file is closed,IMPLEMENTATION
"/*
     * URGENT: TODO - sort out equals and hashCode() - at present equal
     * instances can/will have different hashcodes - problem is, when a proper
     * hashcode is used, tests stop working, e.g. listener data disappears when
     * switching views... This presumably means that instances currently
     * regarded as equal, aren't really equal.
     *
     * @see java.lang.Object#hashCode()
     */",DEFECT
"// TODO: // A warning line, that shows code, which contains a variable // error will cause some trouble. The parser should definitely // be much better.",DEFECT
// TODO: I18N required,IMPLEMENTATION
"/* workaround for hang if match was
					 * zero-width. not sure if there is
					 * a better way to handle this */",DESIGN
// TODO: implement this,IMPLEMENTATION
//TODO: make this a bit nicer,DESIGN
// TODO: Implement,IMPLEMENTATION
// TODO: This is a temporary crutch to use until all Figs are updated // to use the constructor that accepts a DiagramSettings object,DESIGN
// TODO: should I be adding quotes if user wants identifiers quoted??,DESIGN
// TODO: Check this result...,DEFECT
// TODO: profile dependencies for UML2,IMPLEMENTATION
"// TODO - fix so that this is only called once per test, instead of at every clone // Perhaps save previous filename, and only load if it has changed?",DEFECT
"/**
     * Tests CopyHelper without using stereotypes.
     * <p>
     * The test is using the tree of objects:
     * 
     * <pre>
     *              model
     *              /   \
     *            p1     p2
     *           /  \
     *      class_  nestedPackage
     *                \
     *                interface_
     *                  \
     *                  attribute
     * </pre>
     * 
     * TODO: This test doesn't match the MDR implementation because it expects
     * the contents of a namespace to be copied.  It is disabled until it can
     * be fixed to run with both MDR and eUML. - tfm 20070820
     * 
     * @author Bogdan
     */",DEFECT
"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",DESIGN
// TODO implement OCLExpression,IMPLEMENTATION
"// Associations not supported, yet // TODO: Create appropriate ClassdiagramEdge",IMPLEMENTATION
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type,DESIGN
// not needed,IMPLEMENTATION
"// JUNIT3 test //assertEquals(error, JUnitTestRunner.FAILURES, runner.getRetCode()); //@fixme as of now does not report the original stacktrace. //assertTrue(error, error.indexOf(""thrown on purpose"") != -1);",TEST
// HACK: force clinit to be created,DESIGN
"// TODO: at the point where we are resolving collection references, we don't // know if the uk value has been resolved (depends if it was earlier or // later in the mapping document) - now, we could try and use e.getStatus() // to decide to semiResolve(), trouble is that initializeEntity() reuses // the same array for resolved and hydrated values",DEFECT
// REVIEW How do we resolve this discrepancy?!,DESIGN
// TODO is it possible to use more than one variable?,IMPLEMENTATION
// todo : move to StringHelper?,DESIGN
"/* TODO: The recurrence goes in front of the action?
                 * Does this not contradict the header JavaDoc? */",DOCUMENTATION
"// TODO: This comparison is very suspect, it should use equals // method. The code within the block is in fact never executed. // I hesitate to change this now as it will trigger code has never been // used before and am not aware of any problems that it usage may // introduce. // I do think that we need to be able to find a different way to // implement the intent here which seems to be to correct edge drawings // that should actually not be allowed - Bob",IMPLEMENTATION
// table=null -> an association // - fill it in later //TODO fill in the mappings for table == null,IMPLEMENTATION
// TODO: Document why we catch this.,DOCUMENTATION
// Don't try restoring the URL TODO: wy not?,DEFECT
// TODO @author hubms show if there is already a virtual folder for // this tag,IMPLEMENTATION
// TODO: We may want to restrict the list to parameters which  // conform to the following WFR: //              parameter.type = ofstype //              or (parameter.kind = #in //              and ofstype.allSupertypes->includes(type)) //              or ((parameter.kind = #out or parameter.kind = #return) //              and type.allSupertypes->includes(ofstype)) //              or (parameter.kind = #inout //              and ( ofstype.allSupertypes->includes(type) //              or type.allSupertypes->includes(ofstype)))),DESIGN
// Empty implementation.,IMPLEMENTATION
"// Make a read-only copy of the listeners list so that reentrant calls // back to add/removeListener won't mess us up. // TODO: Potential performance issue, but we need the correctness - tfm",IMPLEMENTATION
"/**
     * Set the URI for this project. <p>
     * 
     * Don't use this directly! Use instead:
     * {@link org.argouml.persistence.PersistenceManager
     * #setProjectURI(URI, Project)}
     * <p>
     * TODO: Why isn't this deprecated or private if it is not to be used?
     * 
     * @param theUri The URI to set.
     */",DESIGN
// TODO: Optimize for root model case? - tfm,DESIGN
// defer argument checking...,DESIGN
// TODO: - please add some javadoc - ugly classname also,DOCUMENTATION
"/*
         * A little hack - add each listener to the start of the list - this
         * ensures that the thread running the show is the first listener and
         * can modify certain values before other listeners are called.
         */",DESIGN
"// Must be called from main thread (it is currently, but this bothers me)",DESIGN
// TODO: this assumes ranges are sorted. Is this true? - tfm,DESIGN
// not needed,IMPLEMENTATION
//TODO add tests for SaveGraphics,TEST
// todo : look at optimizing these...,IMPLEMENTATION
"// TODO: The size of text figs, which is what we care about most, // isn't computed correctly by GEF. If we got ambitious, we could // recompute a proper size ourselves.",DEFECT
// SSS FIXME: What happens to the add class in this case??,DESIGN
// TODO: synchronized is required here as there can be some  // concurrent modification problems when drawing a call message and // having that automatically draw the reply. Maybe fixing the TODO // below will resolve this and the synch can go.,DEFECT
// TODO: This requires that the tests be run with assertions // enabled which isn't guaranteed in all environments.,TEST
