text,label
// not needed,IMPLEMENTATION
"// TODO hack, to be removed later",DESIGN
"/** Create a new panel for the given step. For example, When the
     *  given step is 1, create the first step of the wizard. <p>
     *
     *  TODO: It might be convient to make a reusable
     *  subclass of Wizard that shows all textual steps to guide the
     *  user without any automation.  Such a Wizard could be easily
     *  authored, stored in an XML file, and efficiently presented by
     *  reusing a single panel with a single JTextArea.
     *
     *  @param newStep the number of the step to make a panel for.
     *  @return a new panel for the given step
     */",DESIGN
"// upper-case package name // TODO: top-level upper-case package was supported in the previous (Ruby-based) // implementation, so leaving as is.  see note at #getProxyOrPackageUnderPackage // re: future approach below the top-level.",DESIGN
// TODO: factor this chunk as in MRI/YARV GETASTER,DESIGN
// TODO: UML 1.4 spec requires both client and supplier to be // in the same model - tfm,DESIGN
"/**
     * Create an EnumerationLiteral.
     * @return Object new Enumeration
     * @since UML 1.4
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
// Hacky: Advance position to eat newline here....,DESIGN
//TODO: is there a more elegant way than downcasting?,DESIGN
// TODO check this,IMPLEMENTATION
// only works for jEdit plugins,DEFECT
// TODO: Any Namespace can contain other elements.  Why don't we allow // this? - tfm,DESIGN
// TODO : still need to make CollectionPersisters EntityMode-aware,IMPLEMENTATION
// TODO: call ruby method,IMPLEMENTATION
"//before cascade! //TODO: should this be Session.instantiate(Persister, ...)?",DESIGN
//TODO: should fire its own event and ProjectBrowser //TODO: should register a listener,DESIGN
"/*
     * Wrapper to convert a JUnit4 class into a TestCase
     *
     *  TODO - work out how to convert JUnit4 assertions so they are treated as failures rather than errors
     */",DESIGN
// TODO (@author fdietz): i18n,DESIGN
"// It might be useful also to make this available in the 'Request' tab, for // when posting JSON.",DESIGN
// NOTE: these lines center the about dialog in the // current window. Some older Swing versions have // a bug in getLocationOnScreen() and they may not // make this behave properly.,DEFECT
// TODO: check if key contains the owner ID,IMPLEMENTATION
"/**
     * Prevent underline events if underline does not change.
     * TODO: GEF should manage this after GEF 0.13.4 is included.
     */",DESIGN
"// Should we return fragment as text, rather than text of fragment?",DESIGN
// TODO (@author fdietz): add export feature,DESIGN
// The following two boolean checks were tacked on. // This could probably be smoothed out.,DESIGN
"/**
     * Searches for a type/classifier with name s. If defineNew is
     * true, a new type is defined if the type/classifier is not
     * found. The newly created type is added to the currentNamespace
     * and given the name s.
     * <p>
     * TODO: Move to Model subsystem - tfm 20070307
     * 
     * @param s the name of the type/classifier to be found
     * @param defineNew if true, define a new one
     * @return Classifier the found classifier
     */",DESIGN
//TODO: Somehow add the newly created foreign keys to the internal collection,DESIGN
// TODO: Bob says - how can we auto-generate this list?,IMPLEMENTATION
//TODO: handle property-ref,IMPLEMENTATION
// TODO: We don't want to do this once we have dropped UML1.3 // Map UML 1.4 names to UML 1.3 equivalents,DESIGN
//TODO: this dependency is kinda Bad,DESIGN
// TODO: must override in RubyModule to pick up constants,IMPLEMENTATION
"/**
     * Return the tagged value with a specific tag. <p>
     * 
     * Warning: this method returns only the first TaggedValue found
     *  with the given name. Hence, this method is a simplification of 
     *  the real problem and should be avoided.
     *
     *  TODO: What should be done about the above problem?  Options are
     *  to deprecate the method, throw an exception if the name is ambiguous,
     *  or leave the caller to figure it out themselves.
     *  
     * @param handle The model element the tagged value belongs to.
     * @param name The tag name.
     * @return The found tag, null if not found
     */",DESIGN
// TODO: Do we need this one. */,DESIGN
"// if current char is comma, insert line break after it // // we should be able to find the comma because the range for enum constants includes all trailing comments up to the separator // if TargetSourceRangeComputer of ASTRewrite changes, this logic should change to skip comments // see org.eclipse.emf.codegen.merge.java.facade.ast.CommentAwareSourceRangeComputer#getEnumConstantSourceRange(ASTNode)",IMPLEMENTATION
"// from the collection of associations, locate OJA for the // ManyToOne corresponding to this persister to fully // define the many-to-many; we need that OJA so that we can // use its alias here // TODO : is there a better way here?",DESIGN
// TODO: Bob says - how can we auto-generate this list?,IMPLEMENTATION
"// No appropriate DataType for this column, so do the best // we can with what we know. // // THIS MAY NOT BE THE BEST BEHAVIOR HERE!!!!!!!",DESIGN
// TODO: Put throws clause back in // Empty method.,IMPLEMENTATION
"/**
     * TODO: The reference to the method
     * org.argouml.uml.ui.VetoablePropertyChange#getVetoMessage(String)
     * was here but the class does exist anymore. Where is it?
     * This method is never used!
     *
     * @param propertyName is the name of the property
     * @return a message or null if not applicable.
     */",DESIGN
"// using IOInputStream may not be the most performance way, but it's easy.",DESIGN
// FIXME can't use static; would interfere with other runtimes in the same JVM,DEFECT
// TODO: This requires that the tests be run with assertions // enabled which isn't guaranteed in all environments.,TEST
//DMS handle this well.,DESIGN
//TODO: currently keeps Getters and Setters (instead of PropertyAccessors) because of the way getGetter() and getSetter() are implemented currently; yuck!,DESIGN
// TODO: don't require pop,DEFECT
// defer argument checking...,DESIGN
// FIXME: ConstDecl could be two seperate classes (or done differently since constNode and name // never exist at the same time.,DESIGN
// TODO (@author javaprog): better exception handling,DESIGN
// not needed,IMPLEMENTATION
"/**
     * Sets the target of the property panel. The given target t
     * may either be a Diagram or a modelelement. If the target
     * given is a Fig, a check is made if the fig has an owning
     * modelelement and occurs on the current diagram.
     * If so, that modelelement is the target.
     *
     * @deprecated As of ArgoUml version 0.13.5,
     *         the visibility of this method will change in the future,
     *         replaced by {@link org.argouml.ui.targetmanager.TargetManager}.
     *         TODO: MVW: I think this should not be deprecated.
     *
     * @param target the new target
     * @see org.argouml.ui.TabTarget#setTarget(java.lang.Object)
     */",DESIGN
// TODO: don't require pop,DEFECT
//?? Split these 4 functions off into a subclass of BaseFavouriteAction,DESIGN
// TODO: this code should really check if a Ruby equals method is implemented or not.,IMPLEMENTATION
"// TODO: still not used, because in ArgoUML String is ""hardwired""",DESIGN
"// // @author: fdietz // WORKAROUND: // we simply append URLs to the existing global class loader // and use the same as parent //  // Note, that we create a new URL classloader for every class // we instanciate. We might want to support hot-swapping // of changed classes later.",DESIGN
"// TODO: Bob says - if the model element is not named we could // generate a name. e.g. a generalization becomes ""Class A -> Class B""",DESIGN
// copy and paste from bsh/classpath/ClassManagerImpl.java...,DESIGN
// FIXME: don't use RubyIO for this,IMPLEMENTATION
"// TODO: AddOnly has been removed in UML 2.x, so we should phase out // support of it - tfm - 20070529",DESIGN
//TODO: native ids,IMPLEMENTATION
// Check for field on object  // Note: could eliminate throwing the exception somehow,DESIGN
// TODO: don't require pop,DEFECT
// TODO do we need to add a charset for the file contents? // $NON-NLS-1$,DESIGN
// TODO: full-precision remainder is 1000x slower than MRI!,DEFECT
// TODO: ToDoItem stuff should be made an opaque extension,IMPLEMENTATION
"//TODO: would be nice to use false, but issues with MS SQL",DEFECT
// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,DESIGN
"// FIXME: do we really want 'declared' methods?  includes private/protected, and does _not_ // include superclass methods",DESIGN
// TODO: This should happen in GEF,DESIGN
// TODO: Make this final asap.,IMPLEMENTATION
// TODO: This method is obsolete.  Use getInputMap etc as below,DESIGN
// TODO: This will need to be adapted to send undo/redo commands back // to our consumer (e.g. ArgoUML) if a new undo mechanism is implemented // for the Model subsystem - tfm,DESIGN
"// The following only works if SwingUtilities.getRoot(table) returns // and instanceof BaseMDIParentFrame. // If SwingTUilities.getRoot(table) returns and instance of Dialog or // Frame, then other code must be used.",DESIGN
// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,DESIGN
// TODO: do above but not below for additional newline nodes,DESIGN
// TODO: Remove the casting to DiagramFactoryInterface2 // as soon as DiagramFactoryInterface is removed.,DESIGN
"// This may change, if we add advanced parsing capabilities.",DESIGN
// Motif kludge: we would get something random instead of null. //,DESIGN
"// This functionality should eventually go away, as it is replaced by model exporters. // We'll just delegate to the deprecated GenPackage method. The monitor isn't used, so we won't pass it. //",DESIGN
// Hack to deal with Ingres IIE* meta tables.,DESIGN
"/*
		Notes:

		This is broken.  It finds public but less specific methods over
		non-public but more specific ones.

		This method needs to be rewritten to eliminate findAccessibleMethod.
		We should implement the findMostSpecificMethod that uses the publicOnly
		flag.  FindMostSpecificMethod should also operate in two passes to give
		standard Java assignable matches priority over extended bsh type
		matches.
	*/",DESIGN
//very wrong.,DESIGN
// todo: this might really even be moved into the cfg package and used as the basis for all things which are configurable.,DESIGN
"// todo : hack!!! // NOTE : here we cleanup the load context when we have no more local // LCE entries.  This ""works"" for the time being because really // only the collection load contexts are implemented.  Long term, // this cleanup should become part of the ""close result set"" // processing from the (sandbox/jdbc) jdbc-container code.",DESIGN
// TODO should equals and hashCode depend on field other than count?,DESIGN
// defer argument checking...,DESIGN
// TODO: This should not be an instance variable. It should just be // created and discarded as needed.,DESIGN
// TODO: we didn't check the height yet,DEFECT
// FIXME: This should probably do some translation from Ruby priority levels to Java priority levels (until we have green threads),DESIGN
// redundant with constructor,DESIGN
// TODO: don't require pop,DEFECT
// TODO: This should probably throw an exception if it gets // invalid arguments rather than just returning null,DESIGN
// TODO: This logic may well be worth moving into the model component. // Provide a similar grid to the connectionsGrid,DESIGN
"// TODO investigate the ""unnamed opposite end""",IMPLEMENTATION
"// If any subexpressions didn't terminate, they don't count // TODO check if this code ever gets hit",DESIGN
// hack to make sure that the right height is // applied when no icon is used.,DESIGN
"// arguments compilers always create IRubyObject[], but we want to use RubyArray.concat here; // FIXME: as a result, this is NOT efficient, since it creates and then later unwraps an array",DESIGN
// TODO: Move to GEF,DESIGN
"//aliasRefNode.resolve( false, false, aliasRefNode.getText() ); //TODO: is it kosher to do it here? //TODO: is it kosher to do it here?",DESIGN
// We are in eval with binding break out early // FIXME: This is broken with the new backtrace stuff,DEFECT
"/**
     * Searches for a stereotype just like the given stereotype in all
     * given models (and their sub-namespaces).
     * The given stereotype can not have its namespace set yet;
     * otherwise it will be returned itself!
     *
     * TODO: This function should not take a stereotype object as parameter,
     * but a name and a baseclass. <p>
     * TODO: Currently only works for stereotypes with only one baseclass. <p>
     * TODO: Should it only search for stereotypes owned by the Model object? 
     *
     * @param models a collection of models
     * @param stereo is the given stereotype
     * @return Stereotype
     */",DESIGN
"/**
         * TODO: Copied from UmlDiagramRenderer.
         *
         * Find the Figs in the given layer that should be the source and
         * destination and attach these to either end of the FigEdge
         * @param layer the layer to look for the FigNodes
         * @param newEdge The edge to attach
         */",DESIGN
// TODO: This method is mostly (entirely?) redundant - tfm,DESIGN
// HACK: force the controller to load its tree,DESIGN
// todo: is this comment still relevant ?? // FIXME: need to use a SAXSource as the source for the transform // so we can plug in our own entity resolver,DEFECT
// TODO: don't require pop,DEFECT
"/**
 * Mode to create a link between two FigClassifierRoles.
 * TODO: Provide a ModeFactory and then this class can become package scope.
 * @author penyaskito
 */",DESIGN
//TODO: Open in message frame //TODO: Handle also message attachments from OpenInComposer action,DESIGN
// TODO: We shouldn't need this reflection any more once we have // convinced ourselves that everything with a getItemUID method // is implementing IItemUID,DESIGN
// TODO: What is this needed for? - tfm,DESIGN
// Name is set to the empty string (yuck!) by default - fix it,DESIGN
"/**
 * TestCases for {@link XSLTProcess} task.
 * XXX merge with {@link XsltTest}?
 * @version 2003-08-05
 */",TEST
// TODO: replace this recursive function by a loop like in getRoot:,DESIGN
// TODO: This probably can't be implemented in a way that will make // the UML 1.4 UI happy.  Needs to be generalized to UML 2 semantics.,DESIGN
// TODO: Why is this a special case? - tfm,IMPLEMENTATION
"/*
     * Fix bug in JVMs that return true/false rather than True/False
     * from the type editor getAsText() method
     */",DEFECT
// Programming error: bail out.,DESIGN
"// TODO: we really want to be able replace the initial content handler // which is passed to SAX, but we can't do this without cloning a // whole bunch of code because it's private in the super class.",DESIGN
"// There is a better way to save the context. This shouldn't // delegate to next, it's for backward compatibility only.",DESIGN
// Is getName() ok?  test with 1.1,TEST
// Is it an exception wrapped in a JavaScriptException?,DESIGN
// Temporary hack to support inner classes  // If the obj is a non-static inner class then import the context... // This is not a sufficient emulation of inner classes. // Replace this later...,DESIGN
/* FIXME: lose syntactical elements here (and others like this)*/,DESIGN
"/* workaround for hang if match was
					 * zero-width. not sure if there is
					 * a better way to handle this */",DESIGN
"/**
         * Identifier for addonly changeability.
         * TODO: Note this should not be in UML2 version
         */",IMPLEMENTATION
//TODO: improve this hack!,DESIGN
"// // We have to deal with assembly!!! // The programmer can be writing little 32 byte chunks for all // we know, and we must assemble complete records for writing. // REVIEW Maybe this should be in TarBuffer? Could that help to // eliminate some of the buffer copying. //",DESIGN
"// index for the item // this could probably be more efficient, bailing out on assigning args past the end?",DESIGN
// TODO: remove this useless Entry parameter,DESIGN
"/**
     * A modelelement has been changed.
     * Now we give it priority to be checked by the critics ASAP.
     *
     * TODO: why is is synchronised?
     * TODO: what about when objects are first created?
     *
     * @param dm the design material
     * @param reason the reason
     */",DESIGN
// TODO: replace view with more detailed info view,DESIGN
"/**
 * XmiWriter implementation for MDR.
 *
 * This implementation is clumsy because the specified Writer interface wants
 * characters, while the XmiWriter wants an OutputStream dealing in bytes. We
 * could easily create a Writer from an OutputStream, but the reverse is not
 * true.
 *
 * TODO: The old Writer based interface can be removed when the deprecated
 * ModelImplementation.getXmiWriter is removed.
 *
 * @author lmaitre
 *
 */",DESIGN
// TODO: ?delete Instances which have this as their classifier? // or should we leave them since they contain so much state that the // user would have to recreate?? //        nsmodel.getUmlHelper().deleteCollection( //                nsmodel.getUmlPackage().getCommonBehavior() //                        .getAInstanceClassifier().getInstance(cls)); // TODO: ?delete ObjectFlowStates which have this as their type? //        nsmodel.getUmlHelper().deleteCollection( //                nsmodel.getUmlPackage().getActivityGraphs() //                        .getATypeObjectFlowState().getObjectFlowState(cls)); // TODO: ?delete ClassifierInStates which have this as their type?,DESIGN
"// this function has a template -> restore output, apply the template and write the result out // TODO: Downcast to avoid using an interface?  Yuck.",DESIGN
// TODO: A more strongly typed data structure could be used here.,IMPLEMENTATION
// TODO: Rather than specifically ignore some item maybe it would be better // to specifically state what items are of interest. Otherwise we may still // be acting on other events we don't need,DESIGN
"// Only file-scheme URIs will be re-encoded. If a URI was decoded in the workaround // above, and Platform.resolve() didn't return a file-scheme URI, then this will return // an decoded URI. //",DESIGN
// defer argument checking...,DESIGN
// this listener priority thing is a bad hack...,DESIGN
// TODO do contentType and/or dataEncoding belong in HTTPSampleResult instead?,DESIGN
"//Silently ignore, what could we do anyway?",DESIGN
"/* 
		Primary interpreter set and get variable methods
		Note: These are squeltching errors... should they?
	*/",DESIGN
// TODO: Remove?  Can't be localized,DESIGN
// 2 aug 2003: OS/2 Java has a broken getCanonicalPath(),DEFECT
/* TODO create exception for this */,DESIGN
/* ENEBO: Lots of optz in 1.9 parser here*/,DESIGN
"// TODO: need to isolate the ""current"" thread from class creation",DEFECT
"/*
		Note: we need a form of eval that passes the callstack through...
	*/",DESIGN
// TODO: I18N,IMPLEMENTATION
// TODO: Why is this not executed?  Remove if not needed - tfm,DESIGN
//TODO: this requires that the collection is defined after the //      referenced property in the mapping file (ok?),DEFECT
// defer argument checking...,DESIGN
//TODO: shift block down by half,DESIGN
"/*
 * Find all beans out there and check their resource property files: - Check
 * that non-default property files don't have any extra keys. - Check all
 * necessary properties are defined at least in the default property file,
 * except for beans whose name contains ""Experimental"" or ""Alpha"". 
 * 
 * TODO: - Check property files don't have duplicate keys (is this important)
 * 
 */",DESIGN
// Does this dialect support the FOR UPDATE syntax?,DESIGN
//TODO find a decent name before documenting,DOCUMENTATION
"//TODO: this is a little inefficient, don't need to do a whole //      deep replaceElements() call",DESIGN
// TODO @author fdietz: no paging used currently // show only first 5 results,DESIGN
"/*
         * Setting SamplingStarted before the contollers are initialised allows
         * them to access the running values of functions and variables (however
         * it does not seem to help with the listeners)
         */",DESIGN
// perhaps this should be an exception since it is only ever used // in the above method?,DESIGN
"// ?? Is there any way to check for invalid input? Valid input includes // ?? at least any printable character, but could it also include unprintable // ?? characters?",DESIGN
//TODO mappings.getLogicalTableName(ownerTable),IMPLEMENTATION
"/**
     * Create an empty but initialized instance of a UML AssociationClass.
     * 
     * @return an initialized UML AssociationClass instance.
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
// Need to calculate this... just fudging here for now.,IMPLEMENTATION
"//?? Best guess: read object? //?? This is probably the wrong thing to do here, but //?? I don't know what else to try.",DESIGN
// TODO: Need to add FileChooser ,IMPLEMENTATION
"// TODO: Do we need to set the input encoding here? It was // done for ToDo parsing, but none of the other member types // InputSource inputSource = new InputSource( // new InputStreamReader(inputStream, Argo // .getEncoding()));",DESIGN
// XXX: does this really belong here?,DESIGN
// TODO: Needs to be tidied up after stable release. Graph model // should be created in constructor,DESIGN
// not used,DESIGN
// hack... sticking to first interpreter that resolves this // see comments on type instance variable,DESIGN
// TODO: It would be better here to continue the loop and try to // build the rest of the compartment. Hence try/catch should be // internal to the loop.,IMPLEMENTATION
// FIXME: after jump is not in here.  Will if ever be? //Label afterJmp = new Label();,IMPLEMENTATION
// TODO: Why do we need this when we can just change the font and // achieve the same effect?,IMPLEMENTATION
"// In case this is called by the AWT thread, log a message - this is most likey a bug",DEFECT
"// TODO: I considered validating TS cache config here, // but decided to defer unti getTimestampsCacheInstance() in case the  // cache is never actually used",DESIGN
// TODO: I18N required,IMPLEMENTATION
//DMS  Do a better job with specific exceptions? Just use chained RuntimeExceptions?,DESIGN
"/** Create an action that will evict collection and entity regions based on queryspaces (table names).
	 *  TODO: cache the autodetected information and pass it in instead.
	 **/",DESIGN
"/**
     * Create an empty but initialized instance of a UML Constraint.
     *
     * @return an initialized UML Constraint instance.
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",DESIGN
"// Java 1.6.0_22+ no longer allows Content-Length to be set, so don't check it. // See: http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6996110 // TODO any point in checking the other headers?",DESIGN
"/*
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     *
     * TODO: This should be reviewed to see if it can be improved with a view
     * towards removing some of the overrriding methods used as workarounds for
     * differences between NSUML and MDR - tfm - 20060302
     */",DESIGN
// FIXME: Remove this from grammars.,DESIGN
"// TODO: Find a better default language // TODO: We should know the notation language, since it is us",IMPLEMENTATION
// todo : throw exception?,DESIGN
// not needed,IMPLEMENTATION
// provide public visibility,DESIGN
"/*
     * TODO: The code implementing this method is from 2003 (see issue 2171) -
     * mechanically integrated by tfmorris in May 2007. Needs to be
     * reviewed/updated.
     * 
     * @author Decki,Endi,Yayan, Politechnic of Bandung. Computer Departement
     * method for changing text of Message
     */",DEFECT
// end hack,DESIGN
"// not used, but public so theoretically must remain for BC?",DESIGN
// These may not actually make any difference at present (the code // behind addTrigger needs more work).,DESIGN
// FIXME missing full tests for leap year,TEST
// we have to find a cleaner way to put this output,DESIGN
/* XXX magic number */,DESIGN
// JASON: Mow that multiple object trees exist storing the edit // where by objectInfo within session won't work. It needs to be objectinfo // within something else. //	private final Map _editWhereColsSheets = new HashMap();,DESIGN
// todo : we can remove this once the deprecated ctor can be made private...,DESIGN
"// For some reason, when the Oracle plugin adds details tabs for  // triggers, the _tabPnl's first tab ends up being the trigger details // tab and not the generic database object info tab.  This causes the  // _tabs length to be 1 tab greater than the tabs that are actually in  // the _tabPnl.  This throws off the selection such that the tab  // selected in the tab panel doesn't get rendered until the tab to the // right of the selected tab is selected.  This is a work-around for  // this problem until I can determine why the DatabaseObjectInfoTab  // never makes it into the _tabPnl in the first place.",DESIGN
// FIXME (@author karlpeder): Is 3.2 the proper version of html to refer to?,DESIGN
//TODO:refactor + make this method private,DESIGN
"// not strictly necessary, since the // renderer set for the // parent plot is not used",DESIGN
"// HACK: some dbs (like Frontbase) don't support boolean // types. I've tried tinyint, bit and boolean as the column // type, and setBoolean fails for all three. It's a mystery // at this point what column the getBoolean/setBoolean methods // actually work on iin FrontBase.",DESIGN
// Required otherwise it gets too wide.,DESIGN
"/**
     * forwards this event to the tree model.
     *
     * @param element the modelelement to be added
     *
     * TODO:  This shouldn't be public.  Components desiring to
     * inform the Explorer of changes should send events.
     */",DESIGN
"// all of the following have been converted to use the DataType objects // So, why not just have case Types.NULL and default??? (this seems pointless) // RMM 20070726",DESIGN
// should we do this for both cases above?,DESIGN
"// if we get here, we found a matching method, use it // TODO: choose narrowest method by continuing to search",DESIGN
// TODO - should check that error has been logged...,IMPLEMENTATION
// TODO: catch exception if constant is already set by other // thread,DESIGN
"/*
             * fallback in case we have trouble loading the class or
             * don't know how to handle it (there is no easy way to
             * know what IDL mode would generate.
             *
             * This is supposed to make Ant always recompile the
             * class, as a file of that name should not exist.
             */",DESIGN
// N.B. Needs to implement Visualizer so that TestBeanGUI can find the correct GUI class,DESIGN
// defer argument checking...,DESIGN
//      TODO: reactivate when feature is supported,DESIGN
//TODO (@author tstich): do something,DESIGN
//TODO (@author fdietz):  i18n,IMPLEMENTATION
// FIXME: This is almost entirely duplicated from Main.java,DESIGN
// would be great to move all this below here into another method that could also be used // from the new scrolling stuff. // // Would need to change the way the max-row stuff is handled (i.e. behind an interface) so // that I could do the control breaking at the means to know when to stop,DESIGN
// have to do this hack until VFSPath class is written,DESIGN
// Workaround for JRUBY-4149,DESIGN
// TODO: Move magic number 10 to descriptive constant,DESIGN
// TODO: treat Message,IMPLEMENTATION
// TODO should we allow mimetype only?,DESIGN
// Create temporary file for output // TODO: we should be able to chain this directly to XMI reader,DESIGN
"/*
             * modelImpl.getFacade().getRootElements()  gets all root elements
             * in the UML repository, including available profiles that are not
             * part of the current project (degrades performance).
             *
             * ProjectManager.getManager().getCurrentProject().getRoots() only
             * returns user model roots, and no profiles.
             *
             * ProjectManager.getManager().getCurrentProject().getModels() gets
             * all root models, but no root namespaces.
             *
             * TODO: Which is best? Is there any other way?
             */",DESIGN
//TODO: ary_sort_check should be done here,DESIGN
// TODO: Monitor is getting dismissed before layout is complete,DEFECT
// short-circuit for performance...,DESIGN
// short cut check...,DESIGN
// TODO: should this be restored?,DESIGN
// TODO: All super constrcutors should take a GraphModel,DESIGN
// defer argument checking...,DESIGN
"// Bubble sort // Why? -- In many cases, //         this.ranges has few elements.",DESIGN
/*TODO stop polling thread?! */,DESIGN
// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,DESIGN
"/**
     * Compute which critics should be active (i.e., they can be
     * applied by applyAllCritics) for a given Designer. <p>
     *
     * Note: I am setting global data, i.e. the
     * isEnabled bit in each critic, based on the needs of one designer.
     * I don't really support more than one Designer.
     * Which is why each designer
     * (if we would support more than one designer)
     * has his own Agency.
     *
     * TODO: should loop over simpler list of critics, not CompoundCritics
     *
     * @param d the designer
     */",IMPLEMENTATION
"// TODO (@author fdietz): until we can get all the settings update // immediately // we just open a message box, telling the user to restart",DESIGN
"/*
     * URGENT: TODO - sort out equals and hashCode() - at present equal
     * instances can/will have different hashcodes - problem is, when a proper
     * hashcode is used, tests stop working, e.g. listener data disappears when
     * switching views... This presumably means that instances currently
     * regarded as equal, aren't really equal.
     *
     * @see java.lang.Object#hashCode()
     */",DEFECT
// TODO: Fix this so that new sequence diagrams are tested,TEST
"/**
* ActionAddExistingNode enables pasting of an existing node into a Diagram.
*
* @author Eugenio Alvarez
* Data Access Technologies.
* TODO: Why do we have this class as well as ActionAddExistingNodes?
*/",DESIGN
"// TODO: It's perhaps just a coincidence that all the channels for // which we should raise are instanceof SelectableChannel, since // stdio is not...so this bothers me slightly. -CON",DESIGN
"// FIXME: Arg may also be true, false, and nil and still be valid.  Strangely enough,  // protocol conversion is not happening in Ruby on this arg?",DEFECT
// Null value is just a declaration // Note: we might want to keep any existing value here instead of reset,DESIGN
// TODO: make static?,DESIGN
"/* TODO: We may return something useful when the
         * relocate() has been implemented, like
         * all StateMachines that are not ActivityGraphs. */",IMPLEMENTATION
"// TODO: We currently don't support per-fig settings for most stuff, so // we can just use the defaults that we were given. //        settings = new DiagramSettings(renderSettings);",DEFECT
// hacked BufferIORequest to send VFSUpdates in case // two stage save is off now...,DESIGN
"// TODO: In UML 2.0, ClassifierRole, AssociationRole, and // AssociationEndRole have been replaced by the internal // structure of the Collaboration",DESIGN
// Remember to change this when the class changes ...,DESIGN
// not needed,IMPLEMENTATION
"/**
 * TODO: Get rid of this class.
 * This combobox contains all the columns in an SQL table.
 *
 * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>
 */",DESIGN
//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur,DESIGN
// not needed,IMPLEMENTATION
// TODO support iterate declarator,DESIGN
// Programming error: bail out.,DESIGN
"/**
     * @return Returns the default stereotype view
     * TODO: Enumeration here?
     */",DESIGN
"/**
     * The UML 1.4 model elements to test.
     * 
     * TODO: This needs to be updated with a version for UML 2.x.
     */",IMPLEMENTATION
// ENEBO: Very wrong,DEFECT
// TODO (@author fdietz): i18n,DESIGN
"/**
 * This class gives critics access to parts of the UML model of the
 * design.  It defines a gen() function that returns the ""children""
 * of any given part of the UML model.  Basically, it goes from
 * Project, to Models, to ModelElements.  Argo's critic Agency uses
 * this to apply critics where appropriate.
 *
 * TODO: This thinks it knows all the composition associations of the
 * the UML metamodel, but it is a) incomplete and b) not updated for
 * UML 1.4.  This should be done using information from the metamodel
 * rather than hardwired code. - tfm - 20070205
 *
 * @see org.argouml.cognitive.Agency
 * @see org.argouml.cognitive.Designer
 * @author jrobbins
 */",DESIGN
// TODO: check the return value here,IMPLEMENTATION
// TODO: Tooltips,IMPLEMENTATION
// end hack,DESIGN
"/*
	Thanks to Slava Pestov (of jEdit fame) for import caching enhancements.
	Note: This class has gotten too big.  It should be broken down a bit.
*/",DESIGN
"// I guess this can happen as a result of a bad // file read? In this case, it would be better to replace the // incorrect value with anything valid, e.g. the default value // for the property. // But for the time being, I just prefer to be aware of any // problems occuring here, most likely programming errors, // so I'll bail out. // (MS Note) Can't bail out - newly create elements have blank // values and must get the defaults. // Also, when loading previous versions of jmeter test scripts, // some values // may not be right, and should get default values - MS // TODO: review this and possibly change to:",DESIGN
// FIXME: MRI has special case for constants here ,DEFECT
// SSS FIXME: What is the difference between ClassVarAsgnNode & ClassVarDeclNode,DESIGN
"/**
	 * Set the password for this alias.
	 *
	 * @param	password	The new password.
	 *
	 * @throws	ValidationException
	 * 			TODO: What conditions?
	 */",DESIGN
//TODO deal with UNC names,IMPLEMENTATION
"// TODO field always true, what for ?",DESIGN
// TODO: rescan code range ?,IMPLEMENTATION
// do we need to update the crosshair values?,DESIGN
// TODO: I18N required,IMPLEMENTATION
"//XXX // All this to get package according to weblogic standards // Can be written better... this is too hacky! // Careful.. similar code in scanDir , but slightly different!!",DESIGN
// TODO: This can be a mess... There are any better solution?        ,DESIGN
"//This can lead to code smell, meh! Do we care",DESIGN
"// TODO should this also clear isDynamic, rawParameters, permanentResults?",DESIGN
// TODO: Do we need this one. */,DESIGN
"// On Unix, set permissions of port file to rw-------, // so that on broken Unices which give everyone read // access to user home dirs, people can't see your // port file (and hence send arbitriary BeanShell code // your way. Nasty.)",DESIGN
// TODO: full-precision divmod is 1000x slower than MRI!,DEFECT
// TODO: Find a way to replace this dependency on Project,DESIGN
"//it is possible that the tree-walking in OuterJoinLoader can get to //an association defined by a subclass, in which case the property-ref //might refer to a property defined on a subclass of the current class //in this case, the table name is not known - this temporary solution  //assumes that the property-ref refers to a property of the subclass //table that the association belongs to (a reasonable guess) //TODO: fix this, add: OuterJoinLoadable.getSubclassPropertyTableName(String propertyName)",DESIGN
"// TODO: This should get the containing project from the list of // targets, not from some global",DESIGN
// TODO: Why isn't this done in save?,DESIGN
// how to handle empty target lists? // probably the TabText should only show an empty pane in that case,IMPLEMENTATION
//A hack to make user-defined variables in the testplan element more dynamic,DESIGN
// TODO: This seems like a brute force workaround (and a very // indirect one at that).  It appears to be needed though until // we fix the problem properly. - tfm 20070904,DESIGN
// TODO is null correct?,DESIGN
